med dm gdmv gdma gv ga xsec unc
250 1 1 0 0.25 0 13.440934 0.022030136
250 1 0 0.001 0 0.25 3.92000049101e-05 6.69872742789e-08
250 1 0 0.005 0 0.25 0.00097995539349 1.67603579748e-06
250 1 0 0.01 0 0.25 0.00391926129726 6.72105133905e-06
250 1 0 0.03 0 0.25 0.0352197348384 6.2101065113e-05
250 1 0 0.05 0 0.25 0.0975360429561 0.000181279656117
250 1 0 0.07 0 0.25 0.190305282013 0.000380265106075
250 1 0 0.12 0 0.25 0.549418416227 0.00138028700266
250 1 0 0.14 0 0.25 0.74068015614 0.00205105869779
250 1 0 0.16 0 0.25 0.956876938071 0.0029141903877
250 1 0 0.18 0 0.25 1.19626971987 0.00398877339965
250 1 0 0.1 0 0.25 0.384677411648 0.000877681455375
250 1 0 0.225 0 0.25 1.80995141393 0.00722786726583
250 1 0 0.25 0 0.25 2.18928580965 0.00950875337037
250 1 0 0.275 0 0.25 2.59104699989 0.012092533268
250 1 0 0.2 0 0.25 1.45700080726 0.00528679864447
250 1 0 0.3 0 0.25 3.01131642647 0.0149213895378
250 1 0 0.4 0 0.25 4.80418437496 0.0270497528728
250 1 0 0.5 0 0.25 6.62837050401 0.0363246825761
250 1 0 0.6 0 0.25 8.34524364789 0.039229320643
250 1 0 0.7 0 0.25 9.88264032787 0.0359720680337
250 1 0 0.9 0 0.25 12.355361503 0.0237027809407
250 1 0 1.0 0 0.01 0.0319963755256 5.39454301646e-05
250 1 0 1.0 0 0.03 0.286138304328 0.000495654265446
250 1 0 1.0 0 0.05 0.784855010961 0.00142382348618
250 1 0 1.0 0 0.07 1.50988057777 0.00288845692023
250 1 0 1.0 0 0.1 2.96481638412 0.0060609517025
250 1 0 1.0 0 0.12 4.13424365263 0.00864529001061
250 1 0 1.0 0 0.14 5.42411447677 0.0113413980347
250 1 0 1.0 0 0.16 6.80108266987 0.0138879334997
250 1 0 1.0 0 0.18 8.2338318004 0.0160829825666
250 1 0 1.0 0 0.2 9.69425211829 0.0178670304484
250 1 0 1.0 0 0.225 11.5222292436 0.0197589886012
250 1 0 1.0 0 0.25 13.3179153209 0.0220294734968
250 1 0 1.0 0 0.275 15.0532462412 0.0259704368486
250 1 0 1.0 0 0.3 16.7090722371 0.033250965295
250 1 0 1.0 0 0.4 22.3833292087 0.132553264688
250 1 0 1.0 0 0.5 26.5970632252 0.411765048937
250 1 0 1.0 0 0.75 32.7437155492 1.98934158936
250 1 0 1.0 0 1 35.0003552833 4.29558071948
250 1 0 1.1 0 0.25 14.1308263146 0.0269922428552
250 1 0 1.3 0 0.25 15.4067833601 0.062019168124
250 1 0 1.6 0 0.25 16.7286890712 0.179989416169
250 1 0 2.0 0 0.25 17.8363884035 0.43781302066
250 1 0.0005 0.0005 0.125 0.125 2.08385089279e-05 3.33661641278e-08
250 1 0.001 0 0.25 0 3.92037448924e-05 6.69937481351e-08
250 1 0.0025 0.0025 0.125 0.125 0.000520936989355 8.36500985826e-07
250 1 0.005 0 0.25 0 0.000980048888865 1.67619791491e-06
250 1 0.005 0.005 0.125 0.125 0.0020834289251 3.37532375386e-06
