med dm gdmv gdma gv ga xsec unc
400 1 1 0 0.25 0 4.5722131 0.0061591115
400 1 0 0.001 0 0.25 1.14459651464e-05 1.57125627372e-08
400 1 0 0.005 0 0.25 0.000286138327797 3.93052637414e-07
400 1 0 0.01 0 0.25 0.00114441793829 1.57519010932e-06
400 1 0 0.03 0 0.25 0.0102867871907 1.4461024131e-05
400 1 0 0.05 0 0.25 0.0285025947444 4.17229099159e-05
400 1 0 0.07 0 0.25 0.055655241445 8.62181866447e-05
400 1 0 0.12 0 0.25 0.161160943181 0.000300902088122
400 1 0 0.14 0 0.25 0.217611049738 0.000441396415141
400 1 0 0.16 0 0.25 0.281637637018 0.000620698837012
400 1 0 0.18 0 0.25 0.352803516676 0.000843123145787
400 1 0 0.1 0 0.25 0.112682424394 0.000194228062311
400 1 0 0.225 0 0.25 0.536539468248 0.00151588047461
400 1 0 0.25 0 0.25 0.651055992924 0.0019952675173
400 1 0 0.275 0 0.25 0.773135767841 0.00254598154328
400 1 0 0.2 0 0.25 0.430636586812 0.00111192784927
400 1 0 0.3 0 0.25 0.901718693176 0.00315969026431
400 1 0 0.4 0 0.25 1.46051194297 0.00595806570608
400 1 0 0.5 0 0.25 2.04654467888 0.00843632144315
400 1 0 0.6 0 0.25 2.61469524779 0.0096340545683
400 1 0 0.7 0 0.25 3.13740932152 0.00930238867274
400 1 0 0.9 0 0.25 4.0060990024 0.0065410645491
400 1 0 1.0 0 0.01 0.0116870833471 1.64218784806e-05
400 1 0 1.0 0 0.03 0.104290567534 0.000154910838407
400 1 0 1.0 0 0.05 0.284853969788 0.000463306535952
400 1 0 1.0 0 0.07 0.544640205796 0.000977478213765
400 1 0 1.0 0 0.1 1.056401773 0.00212613101596
400 1 0 1.0 0 0.12 1.45864733649 0.00304378882996
400 1 0 1.0 0 0.14 1.89311823976 0.00394256407954
400 1 0 1.0 0 0.16 2.34648738082 0.00469514411981
400 1 0 1.0 0 0.18 2.80703689229 0.00521883212554
400 1 0 1.0 0 0.2 3.26503466875 0.00551330512734
400 1 0 1.0 0 0.225 3.82251475305 0.00572365393174
400 1 0 1.0 0 0.25 4.35372414256 0.00615901372527
400 1 0 1.0 0 0.275 4.85239759189 0.00742714434536
400 1 0 1.0 0 0.3 5.31560644878 0.0102436917648
400 1 0 1.0 0 0.4 6.82478643694 0.0508264416959
400 1 0 1.0 0 0.5 7.89447991707 0.159873257037
400 1 0 1.0 0 0.75 9.40031326816 0.736424161918
400 1 0 1.0 0 1 9.78612832223 1.55662726406
400 1 0 1.1 0 0.25 4.65178719223 0.0077648658963
400 1 0 1.3 0 0.25 5.12994604662 0.0196330715478
400 1 0 1.6 0 0.25 5.64689457509 0.0634537057967
400 1 0 2.0 0 0.25 6.11421900799 0.168723575361
