med dm gdmv gdma gv ga xsec unc
300 1 1 0 0.25 0 9.0422661 0.01393364
300 1 0 0.001 0 0.25 2.67048015999e-05 3.87112410717e-08
300 1 0 0.005 0 0.25 0.000667592493006 9.68480417e-07
300 1 0 0.01 0 0.25 0.00267002562177 3.88265735614e-06
300 1 0 0.03 0 0.25 0.0239972335105 3.57769962876e-05
300 1 0 0.05 0 0.25 0.0664764401236 0.000103924919044
300 1 0 0.07 0 0.25 0.129760805301 0.000216650376134
300 1 0 0.12 0 0.25 0.375262770635 0.000774234159358
300 1 0 0.14 0 0.25 0.506359872658 0.00114499343209
300 1 0 0.16 0 0.25 0.654839154071 0.00162100527135
300 1 0 0.18 0 0.25 0.81961304877 0.00221349413335
300 1 0 0.1 0 0.25 0.262536142058 0.000495183317999
300 1 0 0.225 0 0.25 1.24378709044 0.00400603788746
300 1 0 0.25 0 0.25 1.50728832808 0.00527759853835
300 1 0 0.275 0 0.25 1.78748642442 0.00672910616977
300 1 0 0.2 0 0.25 0.999513956688 0.00293027847747
300 1 0 0.3 0 0.25 2.08185647089 0.00833307721936
300 1 0 0.4 0 0.25 3.35313246653 0.0154246206665
300 1 0 0.5 0 0.25 4.67578486012 0.0212515759523
300 1 0 0.6 0 0.25 5.95348682419 0.0235455465678
300 1 0 0.7 0 0.25 7.13153776581 0.0220747032356
300 1 0 0.9 0 0.25 9.11351146183 0.0148888613093
300 1 0 1.0 0 0.01 0.0246443489158 3.52708505273e-05
300 1 0 1.0 0 0.03 0.220229001726 0.000328044123975
300 1 0 1.0 0 0.05 0.603209851557 0.000960553728805
300 1 0 1.0 0 0.07 1.15806270471 0.00198659746815
300 1 0 1.0 0 0.1 2.26486373214 0.00424767683578
300 1 0 1.0 0 0.12 3.14830119353 0.00607566300229
300 1 0 1.0 0 0.14 4.1166499226 0.00792753863361
300 1 0 1.0 0 0.16 5.14367769596 0.00958237323393
300 1 0 1.0 0 0.18 6.20529949189 0.0108836132466
300 1 0 1.0 0 0.2 7.28039699837 0.0118082186377
300 1 0 1.0 0 0.225 8.61640606477 0.0126857939042
300 1 0 1.0 0 0.25 9.9185073433 0.0139332599197
300 1 0 1.0 0 0.275 11.1668441431 0.0166396321343
300 1 0 1.0 0 0.3 12.3480654472 0.0221465072564
300 1 0 1.0 0 0.4 16.2960963574 0.100078132704
300 1 0 1.0 0 0.5 19.0588636426 0.316906886773
300 1 0 1.0 0 0.75 22.6547961054 1.55939792335
300 1 0 1.0 0 1 24.1381831006 3.53079006941
300 1 0 1.1 0 0.25 10.6113285788 0.0174348446401
300 1 0 1.3 0 0.25 11.7070857797 0.0425540686229
300 1 0 1.6 0 0.25 12.7969930154 0.131935457577
300 1 0 2.0 0 0.25 13.609145975 0.342693415172
300 1 0.0005 0.0005 0.125 0.125 1.44008464309e-05 2.00727225667e-08
300 1 0.001 0 0.25 0 2.67065658955e-05 3.87138787193e-08
300 1 0.0025 0.0025 0.125 0.125 0.000360005273934 5.02740186843e-07
300 1 0.005 0 0.25 0 0.000667636598555 9.68546451692e-07
300 1 0.005 0.005 0.125 0.125 0.00143982112614 2.02247849e-06
300 1 0.015 0.015 0.125 0.125 0.0129392627234 1.93022757231e-05
300 1 0.01 0 0.25 0 0.00267020202093 3.88292266281e-06
300 1 0.025 0.025 0.125 0.125 0.0358366280226 5.96410609982e-05
300 1 0.035 0.035 0.125 0.125 0.0699311056845 0.000134185543395
300 1 0.03 0 0.25 0 0.0239988188957 3.57794954328e-05
300 1 0.05 0 0.25 0 0.0664808031622 0.000103932412201
300 1 0.05 0.05 0.125 0.125 0.141396399809 0.00034552321278
300 1 0.06 0.06 0.125 0.125 0.201999292885 0.000581628707389
300 1 0.07 0 0.25 0 0.129769321669 0.000216666772064
300 1 0.07 0.07 0.125 0.125 0.272396541356 0.000919257771005
300 1 0.08 0.08 0.125 0.125 0.352022036076 0.00138027321155
300 1 0.09 0.09 0.125 0.125 0.44025520439 0.00198507912086
300 1 0.1125 0.1125 0.125 0.125 0.666767754554 0.00395681220959
300 1 0.125 0.125 0.125 0.125 0.807032248478 0.00545243873467
300 1 0.12 0 0.25 0 0.375286922824 0.000774298556839
300 1 0.1375 0.1375 0.125 0.125 0.955814288872 0.00724211301645
300 1 0.14 0 0.25 0 0.506392254789 0.00114509159803
300 1 0.15 0.15 0.125 0.125 1.11171509066 0.0093166669878
300 1 0.16 0 0.25 0 0.654880498531 0.00162114600819
300 1 0.18 0 0.25 0 0.81966431337 0.00221368854327
300 1 0.1 0 0.25 0 0.262553148794 0.000495223032658
300 1 0.1 0.1 0.125 0.125 0.536433183137 0.00275133450303
300 1 0.225 0 0.25 0 1.24386251656 0.00400638459619
300 1 0.25 0 0.25 0 1.50737810313 0.00527804545872
300 1 0.25 0.25 0.125 0.125 2.46812926416 0.0318995708221
300 1 0.275 0 0.25 0 1.78759070876 0.00672965628915
300 1 0.2 0 0.25 0 0.999575700058 0.00293053575633
300 1 0.2 0.2 0.125 0.125 1.78032251502 0.0198841878024
300 1 0.35 0.35 0.125 0.125 3.72453223714 0.0495018293845
300 1 0.3 0 0.25 0 2.08197513608 0.00833372595856
300 1 0.3 0.3 0.125 0.125 3.12514265584 0.0423838156166
300 1 0.45 0.45 0.125 0.125 4.72092249904 0.0530347441501
300 1 0.4 0 0.25 0 3.35330535129 0.0154255043134
300 1 0.55 0.55 0.125 0.125 5.47188352181 0.0479522504892
300 1 0.5 0 0.25 0 4.675999433 0.0212522050707
300 1 0.5 0.5 0.005 0.005 0.0128986004464 1.86642610508e-05
300 1 0.5 0.5 0.015 0.015 0.115233420626 0.000207374936158
300 1 0.5 0.5 0.025 0.025 0.315453078561 0.000778164694424
300 1 0.5 0.5 0.035 0.035 0.605138521295 0.00204489145924
300 1 0.5 0.5 0.05 0.05 1.18162942401 0.00591988227272
300 1 0.5 0.5 0.06 0.06 1.64048853406 0.0100623272253
300 1 0.5 0.5 0.07 0.07 2.14215879209 0.0153987349207
300 1 0.5 0.5 0.08 0.08 2.67279452182 0.0216762467875
300 1 0.5 0.5 0.09 0.09 3.21982924288 0.0285163804228
300 1 0.5 0.5 0.1125 0.1125 4.45738360161 0.0437867481386
300 1 0.5 0.5 0.125 0.125 5.12365836768 0.0510501334897
300 1 0.5 0.5 0.1375 0.1375 5.76187915257 0.0569339657999
300 1 0.5 0.5 0.15 0.15 6.36612137743 0.0613642363704
300 1 0.5 0.5 0.1 0.1 3.77239736671 0.0354908744598
300 1 0.5 0.5 0.25 0.25 9.87057364595 0.0813462809281
300 1 0.5 0.5 0.2 0.2 8.40382331582 0.0695886096723
300 1 0.5 0.5 0.375 0.375 11.8016185128 0.220054534412
300 1 0.5 0.5 0.5 0.5 12.4218923155 0.517948581036
300 1 0.65 0.65 0.125 0.125 6.03344283268 0.0417614383839
300 1 0.6 0 0.25 0 5.95372843489 0.0235454870679
300 1 0.7 0 0.25 0 7.13179257255 0.0220738829697
300 1 0.8 0.8 0.125 0.125 6.62190675122 0.0396077624378
300 1 0.9 0 0.25 0 9.11376448102 0.0148880075996
300 1 1.0 0 0.01 0 0.0246443682889 3.52708581573e-05
300 1 1.0 0 0.03 0 0.220229279745 0.00032804029173
300 1 1.0 0 0.05 0 0.603211175401 0.000960524078515
300 1 1.0 0 0.07 0 1.15806667318 0.00198649441626
300 1 1.0 0 0.12 0 3.14832721633 0.00607511795348
300 1 1.0 0 0.14 0 4.11669403939 0.00792677709217
300 1 1.0 0 0.16 0 5.14374505736 0.0095814398622
300 1 1.0 0 0.18 0 6.20539723206 0.0108826229599
300 1 1.0 0 0.1 0 2.26487784802 0.00424734700431
300 1 1.0 0 0.225 0 8.61659159985 0.0126853362352
300 1 1.0 0 0.275 0 11.1671527137 0.016641335185
300 1 1.0 0 0.2 0 7.2805304668 0.0118073313882
300 1 1.0 0 0.3 0 12.3484416625 0.0221501046225
300 1 1.0 0 0.4 0 16.2967515296 0.10009727172
300 1 1.0 0 0.5 0 19.0597732866 0.316960328363
300 1 1.0 0 0.75 0 22.6561669992 1.55964888107
300 1 1.0 0 1 0 24.1398388256 3.53138200822
300 1 1.0 1.0 0.125 0.125 7.08433968884 0.0559888155498
300 1 1.1 0 0.25 0 10.6115619344 0.0174373751062
300 1 1.3 0 0.25 0 11.7072877068 0.0425634836609
300 1 1.6 0 0.25 0 12.7971584734 0.13196043516
300 1 2.0 0 0.25 0 13.6092860703 0.342746426219
