med dm gdmv gdma gv ga xsec unc
1400 1 1 0 0.25 0 0.062829063 8.69378e-05
1400 1 0 0.001 0 0.25 1.31035676136e-07 2.00182749311e-10
1400 1 0 0.005 0 0.25 3.27579497508e-06 5.00699291036e-09
1400 1 0 0.01 0 0.25 1.31019690031e-05 2.00582555973e-08
1400 1 0 0.03 0 0.25 0.000117801390559 1.83414946361e-07
1400 1 0 0.05 0 0.25 0.000326581897566 5.25299622926e-07
1400 1 0 0.07 0 0.25 0.000638216795581 1.07489579646e-06
1400 1 0 0.12 0 0.25 0.00185401013829 3.64678433242e-06
1400 1 0 0.14 0 0.25 0.00250775728419 5.29315676332e-06
1400 1 0 0.16 0 0.25 0.0032520399376 7.37362552068e-06
1400 1 0 0.18 0 0.25 0.00408285472845 9.93599096272e-06
1400 1 0 0.1 0 0.25 0.0012943963111 2.38082229582e-06
1400 1 0 0.225 0 0.25 0.00624559281232 1.76382459815e-05
1400 1 0 0.25 0 0.25 0.00760693842942 2.31207603359e-05
1400 1 0 0.275 0 0.25 0.00906996643485 2.94348797304e-05
1400 1 0 0.2 0 0.25 0.00499585573618 1.30182316418e-05
1400 1 0 0.3 0 0.25 0.0106245394678 3.6504678494e-05
1400 1 0 0.4 0 0.25 0.0175565889207 6.9452268487e-05
1400 1 0 0.5 0 0.25 0.0251807353003 0.000100393142695
1400 1 0 0.6 0 0.25 0.0329964944421 0.000117831323481
1400 1 0 0.7 0 0.25 0.0406456293162 0.000117586154684
1400 1 0 0.9 0 0.25 0.0546336080909 8.97271926359e-05
1400 1 0 1.0 0 0.01 0.000159749903252 2.40612540269e-07
1400 1 0 1.0 0 0.03 0.0014256263158 2.31061158848e-06
1400 1 0 1.0 0 0.05 0.00389452286837 7.08531631678e-06
1400 1 0 1.0 0 0.07 0.00744888369045 1.52683615516e-05
1400 1 0 1.0 0 0.1 0.0144633805754 3.36925026755e-05
1400 1 0 1.0 0 0.12 0.0199944782535 4.81248781181e-05
1400 1 0 1.0 0 0.14 0.0259931190946 6.17035892946e-05
1400 1 0 1.0 0 0.16 0.0322873548737 7.22779459734e-05
