med dm gdmv gdma gv ga xsec unc
1100 1 1 0 0.25 0 0.1751573 0.00024714262
1100 1 0 0.001 0 0.25 4.09287140646e-07 5.86579518781e-10
1100 1 0 0.005 0 0.25 1.02318501015e-05 1.46711300816e-08
1100 1 0 0.01 0 0.25 4.09232910733e-05 5.87674874107e-08
1100 1 0 0.03 0 0.25 0.000367915919673 5.36828339613e-07
1100 1 0 0.05 0 0.25 0.00101980793636 1.53452359546e-06
1100 1 0 0.07 0 0.25 0.00199244656107 3.13183339075e-06
1100 1 0 0.12 0 0.25 0.00578232716414 1.05411002494e-05
1100 1 0 0.14 0 0.25 0.00781701834985 1.52508791216e-05
1100 1 0 0.16 0 0.25 0.0101307093032 2.11810637841e-05
1100 1 0 0.18 0 0.25 0.0127098281474 2.84628246098e-05
1100 1 0 0.1 0 0.25 0.00403883511772 6.90445778106e-06
1100 1 0 0.225 0 0.25 0.0194053128142 5.02680821893e-05
1100 1 0 0.25 0 0.25 0.0236056314477 6.57471082093e-05
1100 1 0 0.275 0 0.25 0.0281068679045 8.35508988542e-05
1100 1 0 0.2 0 0.25 0.0155396214052 3.7200286435e-05
1100 1 0 0.3 0 0.25 0.0328746283231 0.000103468425936
1100 1 0 0.4 0 0.25 0.0539279131393 0.000196241246653
1100 1 0 0.5 0 0.25 0.0766404177923 0.000283530045918
1100 1 0 0.6 0 0.25 0.0993649185832 0.000333082359696
1100 1 0 0.7 0 0.25 0.120985595004 0.00033300943602
1100 1 0 0.9 0 0.25 0.158761092948 0.0002554978148
1100 1 0 1.0 0 0.01 0.000483202439101 6.96259926681e-07
1100 1 0 1.0 0 0.03 0.00430859492201 6.6516175948e-06
1100 1 0 1.0 0 0.05 0.0117508899355 2.02461070249e-05
1100 1 0 1.0 0 0.07 0.0224206320137 4.33358789473e-05
1100 1 0 1.0 0 0.1 0.0433132817271 9.50214572199e-05
1100 1 0 1.0 0 0.12 0.0596234418241 0.000135490442698
1100 1 0 1.0 0 0.14 0.0771367524952 0.000173706716588
1100 1 0 1.0 0 0.16 0.0953048546684 0.000203735371144
1100 1 0 1.0 0 0.18 0.113657051496 0.000222215884507
1100 1 0 1.0 0 0.2 0.131812294131 0.000229903471951
1100 1 0 1.0 0 0.225 0.153794160141 0.000232928211486
1100 1 0 1.0 0 0.25 0.174630027247 0.000247141863421
1100 1 0 1.0 0 0.275 0.194095793032 0.000298625821494
1100 1 0 1.0 0 0.3 0.212093245757 0.000416221884444
1100 1 0 1.0 0 0.4 0.269955563072 0.00205724727618
1100 1 0 1.0 0 0.5 0.309687193993 0.00627959531807
1100 1 0 1.0 0 0.75 0.364238910939 0.0280157814891
1100 1 0 1.0 0 1 0.38295229085 0.0589690763579
1100 1 0 1.1 0 0.25 0.188595176216 0.000307561439845
1100 1 0 1.3 0 0.25 0.211569936081 0.000743629850351
1100 1 0 1.6 0 0.25 0.236600632325 0.0023964778911
1100 1 0 2.0 0 0.25 0.25871336094 0.00652248635867
1100 1 0.0005 0.0005 0.125 0.125 2.02046675958e-07 2.87285382884e-10
1100 1 0.001 0 0.25 0 4.09289378954e-07 5.8658269084e-10
1100 1 0.0025 0.0025 0.125 0.125 5.05100179109e-06 7.19321916824e-09
1100 1 0.005 0 0.25 0 1.02319060576e-05 1.46712094403e-08
1100 1 0.005 0.005 0.125 0.125 2.02019506669e-05 2.89113850802e-08
1100 1 0.015 0.015 0.125 0.125 0.000181619630727 2.73448382517e-07
1100 1 0.01 0 0.25 0 4.09235148778e-05 5.87678055602e-08
1100 1 0.025 0.025 0.125 0.125 0.000503402948846 8.32412298601e-07
1100 1 0.035 0.035 0.125 0.125 0.000983463882378 1.84200457151e-06
1100 1 0.03 0 0.25 0 0.000367917932002 5.36831271156e-07
1100 1 0.05 0 0.25 0 0.00101981351557 1.53453211125e-06
1100 1 0.05 0.05 0.125 0.125 0.00199330853271 4.64301197147e-06
1100 1 0.06 0.06 0.125 0.125 0.00285348133924 7.73979508164e-06
1100 1 0.07 0 0.25 0 0.00199245746537 3.13185114696e-06
1100 1 0.07 0.07 0.125 0.125 0.00385709590967 1.21610044671e-05
1100 1 0.08 0.08 0.125 0.125 0.0049980289572 1.82184205204e-05
1100 1 0.09 0.09 0.125 0.125 0.00626947029342 2.62248181429e-05
1100 1 0.1125 0.1125 0.125 0.125 0.00956833370443 5.28698410274e-05
1100 1 0.125 0.125 0.125 0.125 0.0116364793097 7.36369913461e-05
1100 1 0.12 0 0.25 0 0.00578235885483 1.05411638251e-05
1100 1 0.1375 0.1375 0.125 0.125 0.0138516228976 9.90974887063e-05
1100 1 0.14 0 0.25 0 0.00781706122521 1.52509732783e-05
1100 1 0.15 0.15 0.125 0.125 0.0161966337015 0.000129423833546
1100 1 0.16 0 0.25 0 0.0101307649186 2.11811973276e-05
1100 1 0.18 0 0.25 0 0.0127098979923 2.84630073522e-05
1100 1 0.1 0 0.25 0 0.00403885723843 6.90449840006e-06
1100 1 0.1 0.1 0.125 0.125 0.00766403188145 3.64794143828e-05
1100 1 0.225 0 0.25 0 0.0194054114024 5.02683571691e-05
1100 1 0.25 0 0.25 0 0.0236057517512 6.57474688305e-05
1100 1 0.25 0.25 0.125 0.125 0.037661795461 0.000520211713938
1100 1 0.275 0 0.25 0 0.0281070116362 8.35513569351e-05
1100 1 0.2 0 0.25 0 0.0155397001299 3.72004887468e-05
1100 1 0.2 0.2 0.125 0.125 0.0265358552132 0.000297471107333
1100 1 0.35 0.35 0.125 0.125 0.0592996788781 0.000967598762627
1100 1 0.3 0 0.25 0 0.0328747970529 0.000103468991238
1100 1 0.3 0.3 0.125 0.125 0.0487647784192 0.000756641775882
1100 1 0.45 0.45 0.125 0.125 0.0776104604661 0.00123603006994
1100 1 0.4 0 0.25 0 0.0539281538449 0.000196241744732
1100 1 0.55 0.55 0.125 0.125 0.0919074801025 0.00131564388442
1100 1 0.5 0 0.25 0 0.0766407731933 0.000283530618731
1100 1 0.5 0.5 0.005 0.005 0.00023740293698 3.58913651215e-07
1100 1 0.5 0.5 0.015 0.015 0.00211660822068 4.467729768e-06
1100 1 0.5 0.5 0.025 0.025 0.00577130569753 1.86775609511e-05
1100 1 0.5 0.5 0.035 0.035 0.0110079423023 5.23781955814e-05
