med dm gdmv gdma gv ga xsec unc
850 1 1 0 0.25 0 0.46606143 0.00063761853
850 1 0 0.001 0 0.25 1.0922960311e-06 1.54050790193e-09
850 1 0 0.005 0 0.25 2.73064796864e-05 3.85319941114e-08
850 1 0 0.01 0 0.25 0.000109214389648 1.54369005201e-07
850 1 0 0.03 0 0.25 0.000981823250441 1.41232811987e-06
850 1 0 0.05 0 0.25 0.00272116322015 4.04898130777e-06
850 1 0 0.07 0 0.25 0.00531557508086 8.2964856851e-06
850 1 0 0.12 0 0.25 0.0154163910457 2.82604397452e-05
850 1 0 0.14 0 0.25 0.0208338403422 4.10824491664e-05
850 1 0 0.16 0 0.25 0.0269895308461 5.73102018698e-05
850 1 0 0.18 0 0.25 0.0338456344789 7.73200661716e-05
850 1 0 0.1 0 0.25 0.0107712642792 1.84199441629e-05
850 1 0 0.225 0 0.25 0.0516160971353 0.000137533977954
850 1 0 0.25 0 0.25 0.0627434095173 0.000180407036925
850 1 0 0.275 0 0.25 0.0746503882228 0.000229766984046
850 1 0 0.2 0 0.25 0.041361147468 0.000101409002903
850 1 0 0.3 0 0.25 0.0872426906157 0.000284993019216
850 1 0 0.4 0 0.25 0.14261163567 0.00054133744609
850 1 0 0.5 0 0.25 0.201943836261 0.000779035856692
850 1 0 0.6 0 0.25 0.260964654719 0.000908000177815
850 1 0 0.7 0 0.25 0.316925106129 0.000897290341593
850 1 0 0.9 0 0.25 0.414953869981 0.000665537558203
850 1 0 1.0 0 0.01 0.00126053454393 1.79353505343e-06
850 1 0 1.0 0 0.03 0.0112387457643 1.71841245026e-05
850 1 0 1.0 0 0.05 0.0306459318374 5.25275870705e-05
850 1 0 1.0 0 0.07 0.058458077125 0.000112885879495
850 1 0 1.0 0 0.1 0.1128890231 0.000248528942124
850 1 0 1.0 0 0.12 0.155368333306 0.000354790112841
850 1 0 1.0 0 0.14 0.200987926288 0.000454835781498
850 1 0 1.0 0 0.16 0.248346574011 0.000532768220207
850 1 0 1.0 0 0.18 0.29625643134 0.000579604836874
850 1 0 1.0 0 0.2 0.34377020797 0.000597446030753
850 1 0 1.0 0 0.225 0.401544504745 0.000602244576425
850 1 0 1.0 0 0.25 0.456680373388 0.000637615463469
850 1 0 1.0 0 0.275 0.508668214628 0.000773896608239
850 1 0 1.0 0 0.3 0.557303884311 0.00108854571844
850 1 0 1.0 0 0.4 0.71999633417 0.00548013228279
850 1 0 1.0 0 0.5 0.842052642165 0.0167141326305
850 1 0 1.0 0 0.75 1.041592347 0.0742884204684
850 1 0 1.0 0 1 1.14275772416 0.155306380264
850 1 0 1.1 0 0.25 0.494004472589 0.000800514952923
850 1 0 1.3 0 0.25 0.557556331622 0.00198401203938
850 1 0 1.6 0 0.25 0.632338022378 0.00641508956908
850 1 0 2.0 0 0.25 0.707476331582 0.0173394259825
850 1 0.0005 0.0005 0.125 0.125 5.58857254108e-07 7.76519261625e-10
850 1 0.001 0 0.25 0 1.09230599398e-06 1.54052134116e-09
850 1 0.0025 0.0025 0.125 0.125 1.39709586538e-05 1.94436263525e-08
850 1 0.005 0 0.25 0 2.73067287508e-05 3.85323303829e-08
850 1 0.005 0.005 0.125 0.125 5.58779397701e-05 7.81574156097e-08
850 1 0.015 0.015 0.125 0.125 0.00050233588307 7.4003342777e-07
850 1 0.01 0 0.25 0 0.000109215385811 1.54370353919e-07
850 1 0.025 0.025 0.125 0.125 0.00139224596238 2.25692310585e-06
850 1 0.035 0.035 0.125 0.125 0.00271964604211 5.00491607157e-06
850 1 0.03 0 0.25 0 0.000981832206849 1.41234060498e-06
850 1 0.05 0 0.25 0 0.0027211880489 4.04901788343e-06
850 1 0.05 0.05 0.125 0.125 0.00551099720427 1.26528338714e-05
850 1 0.06 0.06 0.125 0.125 0.00788764131909 2.11244062063e-05
850 1 0.07 0 0.25 0 0.00531562359856 8.29656279475e-06
850 1 0.07 0.07 0.125 0.125 0.0106594348391 3.32289022588e-05
850 1 0.08 0.08 0.125 0.125 0.0138089343311 4.98177747771e-05
850 1 0.09 0.09 0.125 0.125 0.0173167607163 7.17413837944e-05
850 1 0.1125 0.1125 0.125 0.125 0.0264084197943 0.000144632550523
850 1 0.125 0.125 0.125 0.125 0.0321009382547 0.000201359029811
850 1 0.12 0 0.25 0 0.0154165319499 2.82607244826e-05
850 1 0.1375 0.1375 0.125 0.125 0.038191753117 0.000270810243317
850 1 0.14 0 0.25 0 0.020834030903 4.10828757531e-05
850 1 0.15 0.15 0.125 0.125 0.0446323291575 0.000353408898827
850 1 0.16 0 0.25 0 0.0269897616442 5.73107385829e-05
850 1 0.18 0 0.25 0 0.0338459446202 7.73209107573e-05
850 1 0.1 0 0.25 0 0.0107713626654 1.84201238633e-05
850 1 0.1 0.1 0.125 0.125 0.0211618899412 9.98084394928e-05
850 1 0.225 0 0.25 0 0.0516165412258 0.000137535327718
850 1 0.25 0 0.25 0 0.0627439508732 0.000180408826894
850 1 0.25 0.25 0.125 0.125 0.103199705418 0.00141080784723
850 1 0.275 0 0.25 0 0.0746509921268 0.000229768894004
850 1 0.2 0 0.25 0 0.0413615024158 0.000101409983566
850 1 0.2 0.2 0.125 0.125 0.0729343332313 0.000809236000272
850 1 0.35 0.35 0.125 0.125 0.161383699291 0.00263514400991
850 1 0.3 0 0.25 0 0.0872433997823 0.000284995387966
850 1 0.3 0.3 0.125 0.125 0.133176661976 0.00205121443506
850 1 0.45 0.45 0.125 0.125 0.209839864976 0.00348674231522
850 1 0.4 0 0.25 0 0.14261274783 0.000541340858607
850 1 0.55 0.55 0.125 0.125 0.24735704585 0.00404990671468
850 1 0.5 0 0.25 0 0.201945277275 0.000779037549708
850 1 0.5 0.5 0.005 0.005 0.000644000309336 9.45390436719e-07
850 1 0.5 0.5 0.015 0.015 0.00574119834905 1.17718743353e-05
850 1 0.5 0.5 0.025 0.025 0.0156516237697 4.92557465411e-05
850 1 0.5 0.5 0.035 0.035 0.0298450959661 0.000138347289363
850 1 0.5 0.5 0.05 0.05 0.0575842201824 0.000418571901321
850 1 0.5 0.5 0.06 0.06 0.0791860789997 0.000718340152319
850 1 0.5 0.5 0.07 0.07 0.102325040692 0.00110190519925
850 1 0.5 0.5 0.08 0.08 0.126262217969 0.00155052114487
850 1 0.5 0.5 0.09 0.09 0.150367675018 0.00203997350419
