med dm gdmv gdma gv ga xsec unc
750 1 1 0 0.25 0 0.72224888 0.0011414485
750 1 0 0.001 0 0.25 1.69876567237e-06 2.72104108668e-09
750 1 0 0.005 0 0.25 4.2467734197e-05 6.80563397931e-08
750 1 0 0.01 0 0.25 0.000169852969789 2.72603419286e-07
750 1 0 0.03 0 0.25 0.00152696372012 2.48953240291e-06
750 1 0 0.05 0 0.25 0.00423207840782 7.11278777865e-06
750 1 0 0.07 0 0.25 0.00826713442917 1.45063392574e-05
750 1 0 0.12 0 0.25 0.0239779330482 4.87065155302e-05
750 1 0 0.14 0 0.25 0.0324050007773 7.03874915828e-05
750 1 0 0.16 0 0.25 0.0419811479367 9.76383276092e-05
750 1 0 0.18 0 0.25 0.0526478929639 0.000131039826983
750 1 0 0.1 0 0.25 0.016752674866 3.19369739737e-05
750 1 0 0.225 0 0.25 0.0803005336474 0.000230750774783
750 1 0 0.25 0 0.25 0.0976202438709 0.000301305084541
750 1 0 0.275 0 0.25 0.116157687144 0.000382259551264
750 1 0 0.2 0 0.25 0.0643418164298 0.000171045228781
750 1 0 0.3 0 0.25 0.135767413893 0.000472602520878
750 1 0 0.4 0 0.25 0.222072150468 0.000890758636322
750 1 0 0.5 0 0.25 0.314744911572 0.00128062671756
750 1 0 0.6 0 0.25 0.407195388186 0.00150062133723
750 1 0 0.7 0 0.25 0.495148043746 0.00150188437414
750 1 0 0.9 0 0.25 0.649894817272 0.00117094342909
750 1 0 1.0 0 0.01 0.0019522591906 3.15188820479e-06
750 1 0 1.0 0 0.03 0.0174102943459 2.99141796215e-05
750 1 0 1.0 0 0.05 0.0474972387682 9.01976021158e-05
750 1 0 1.0 0 0.07 0.0906656649831 0.000191429672409
750 1 0 1.0 0 0.1 0.175331494405 0.000416741698062
750 1 0 1.0 0 0.12 0.241580386135 0.000593881244763
750 1 0 1.0 0 0.14 0.312902322314 0.00076339386338
750 1 0 1.0 0 0.16 0.387138854803 0.000900469886565
750 1 0 1.0 0 0.18 0.462441554039 0.000990639774555
750 1 0 1.0 0 0.2 0.537314059124 0.00103631683285
750 1 0 1.0 0 0.225 0.628586475834 0.0010657015148
750 1 0 1.0 0 0.25 0.715873071478 0.00114144114092
750 1 0 1.0 0 0.275 0.79825899903 0.00137453531694
750 1 0 1.0 0 0.3 0.875306871941 0.0018904141471
750 1 0 1.0 0 0.4 1.13095567002 0.00909421058329
750 1 0 1.0 0 0.5 1.31697579903 0.0279793661739
750 1 0 1.0 0 0.75 1.59818948141 0.125763276144
750 1 0 1.0 0 1 1.73053144293 0.26245900631
750 1 0 1.1 0 0.25 0.774762853278 0.00141475804134
750 1 0 1.3 0 0.25 0.874136267728 0.00335515894704
750 1 0 1.6 0 0.25 0.987809134107 0.0107374412513
750 1 0 2.0 0 0.25 1.09561949206 0.0292709720163
750 1 0.0005 0.0005 0.125 0.125 8.76707885058e-07 1.40911609984e-09
750 1 0.001 0 0.25 0 1.69878589764e-06 2.72107226288e-09
750 1 0.0025 0.0025 0.125 0.125 2.19169333435e-05 3.52779517118e-08
750 1 0.005 0 0.25 0 4.24682398138e-05 6.80571197862e-08
750 1 0.005 0.005 0.125 0.125 8.76581986194e-05 1.41737160217e-07
750 1 0.015 0.015 0.125 0.125 0.000788009515861 1.33543191752e-06
750 1 0.01 0 0.25 0 0.000169854992063 2.72606546598e-07
750 1 0.025 0.025 0.125 0.125 0.00218385368228 4.03816676826e-06
750 1 0.035 0.035 0.125 0.125 0.00426555600514 8.86371471778e-06
750 1 0.03 0 0.25 0 0.00152698190217 2.48956124927e-06
750 1 0.05 0 0.25 0 0.00423212881147 7.11287173602e-06
750 1 0.05 0.05 0.125 0.125 0.00864172032436 2.20675713887e-05
750 1 0.06 0.06 0.125 0.125 0.0123662411697 3.65118680524e-05
750 1 0.07 0 0.25 0 0.00826723292201 1.45065147648e-05
750 1 0.07 0.07 0.125 0.125 0.0167082872687 5.69887034841e-05
750 1 0.08 0.08 0.125 0.125 0.0216397487939 8.4879178928e-05
750 1 0.09 0.09 0.125 0.125 0.027129438511 0.000121559526278
750 1 0.1125 0.1125 0.125 0.125 0.0413436689711 0.000242770920668
750 1 0.125 0.125 0.125 0.125 0.0502331229525 0.000336677040925
750 1 0.12 0 0.25 0 0.0239782025141 4.87070902367e-05
750 1 0.1375 0.1375 0.125 0.125 0.0597355110719 0.000451361318826
750 1 0.14 0 0.25 0 0.03240536538 7.03883394073e-05
750 1 0.15 0.15 0.125 0.125 0.0697732051098 0.000587487118547
750 1 0.16 0 0.25 0 0.0419816494884 9.76396651438e-05
750 1 0.18 0 0.25 0 0.0526485225247 0.000131041662191
750 1 0.1 0 0.25 0 0.0167528745915 3.19373772418e-05
750 1 0.1 0.1 0.125 0.125 0.0331435357087 0.000168334800233
750 1 0.225 0 0.25 0 0.0803014434032 0.000230753739268
750 1 0.25 0 0.25 0 0.0976213526887 0.000301308998507
