med dm gdmv gdma gv ga xsec unc
2250 500 1 0 0.25 0 0.0072774345 9.4069711e-06
2250 500 0 0.01 0 0.01 3.83969675217e-07 2.55878076106e-09
2250 500 0 0.01 0 0.05 1.31965895962e-06 1.82846703532e-09
2250 500 0 0.01 0 0.1 1.2730533547e-06 1.60504646967e-09
2250 500 0 0.01 0 0.2 1.2456157071e-06 1.57249712109e-09
2250 500 0 0.01 0 0.25 1.27011321374e-06 1.56811510751e-09
2250 500 0 0.01 0 0.3 1.28859834929e-06 1.56202287396e-09
2250 500 0 0.01 0 0.5 1.26314243105e-06 1.51138756458e-09
2250 500 0 0.01 0 0.75 1.12860071584e-06 1.38920799536e-09
2250 500 0 0.01 0 1 9.76592395907e-07 1.22370345338e-09
2250 500 0 0.05 0 0.01 7.00014746484e-06 2.3368231913e-07
2250 500 0 0.05 0 0.05 3.13999527035e-05 1.40893951522e-07
2250 500 0 0.05 0 0.1 3.13360237279e-05 6.35821841835e-08
2250 500 0 0.05 0 0.2 3.10325632713e-05 4.29268451993e-08
2250 500 0 0.05 0 0.25 3.16829557923e-05 4.07388476998e-08
2250 500 0 0.05 0 0.3 3.21649259662e-05 3.96685192827e-08
2250 500 0 0.05 0 0.5 3.15588370057e-05 3.83637469685e-08
2250 500 0 0.05 0 0.75 2.82063290445e-05 3.71701849513e-08
2250 500 0 0.05 0 1 2.4410189399e-05 3.44854582408e-08
2250 500 0 0.1 0 0.01 1.27409376476e-05 2.00485266418e-07
2250 500 0 0.1 0 0.05 0.000108778631757 1.1455448633e-06
2250 500 0 0.1 0 0.1 0.00011958605052 4.96078143523e-07
2250 500 0 0.1 0 0.2 0.000122802292035 2.14423271068e-07
2250 500 0 0.1 0 0.25 0.00012586641972 1.81377445103e-07
2250 500 0 0.1 0 0.3 0.000128038206886 1.66147209248e-07
2250 500 0 0.1 0 0.5 0.000125989431463 1.60699382192e-07
2250 500 0 0.1 0 0.75 0.000112716883091 1.79153547606e-07
2250 500 0 0.1 0 1 9.7583069364e-05 1.86558055288e-07
2250 500 0 0.25 0 0.01 2.20059041713e-05 5.86417138848e-08
2250 500 0 0.25 0 0.05 0.000331753801246 4.93914759868e-06
2250 500 0 0.25 0 0.1 0.000566039616078 6.55169496169e-06
2250 500 0 0.25 0 0.2 0.000714218068616 2.67344456605e-06
2250 500 0 0.25 0 0.25 0.000750802943783 1.76058694766e-06
2250 500 0 0.25 0 0.3 0.00077404474726 1.30586117628e-06
2250 500 0 0.25 0 0.5 0.000776825818569 1.32288877456e-06
2250 500 0 0.25 0 0.75 0.00069976653241 2.44571997801e-06
2250 500 0 0.25 0 1 0.000607379321622 3.28112575968e-06
2250 500 0 0.2 0 0.01 2.11087313895e-05 7.57871016923e-08
2250 500 0 0.2 0 0.05 0.000275455631095 4.29826995356e-06
2250 500 0 0.2 0 0.1 0.000404184456049 3.85653999884e-06
2250 500 0 0.2 0 0.2 0.0004710951155 1.40998831786e-06
2250 500 0 0.2 0 0.25 0.000490085627157 9.77262607987e-07
2250 500 0 0.2 0 0.3 0.00050243991423 7.70002315829e-07
2250 500 0 0.2 0 0.5 0.000500057776537 7.59071690455e-07
2250 500 0 0.2 0 0.75 0.000449139218296 1.20253807661e-06
2250 500 0 0.2 0 1 0.000389411263889 1.52138646706e-06
2250 500 0 0.3 0 0.01 2.19035881273e-05 4.84194262839e-08
2250 500 0 0.3 0 0.05 0.000369873379448 4.94497954895e-06
2250 500 0 0.3 0 0.1 0.000723916306868 9.26665553859e-06
2250 500 0 0.3 0 0.2 0.000992531289517 4.44966724515e-06
