med dm gdmv gdma gv ga xsec unc
1000 300 1 0 0.25 0 0.3684832 0.00039776625
1000 300 0 0.01 0 0.01 6.06903441631e-05 1.07674505305e-07
1000 300 0 0.01 0 0.05 5.24230936861e-05 5.91524462829e-08
1000 300 0 0.01 0 0.1 5.65795294614e-05 5.88311106058e-08
1000 300 0 0.01 0 0.2 5.4302980897e-05 5.37342033191e-08
1000 300 0 0.01 0 0.25 5.26265009338e-05 5.17484287654e-08
1000 300 0 0.01 0 0.3 5.14226279385e-05 5.03526242841e-08
1000 300 0 0.01 0 0.5 4.78001502221e-05 4.65660081985e-08
1000 300 0 0.01 0 0.75 4.27119857917e-05 4.19469933654e-08
1000 300 0 0.01 0 1 3.76487152257e-05 3.68093838376e-08
1000 300 0 0.05 0 0.01 0.000752440224594 8.78059052121e-06
1000 300 0 0.05 0 0.05 0.00126209584251 4.06939748172e-06
1000 300 0 0.05 0 0.1 0.00140005349764 2.20459149145e-06
1000 300 0 0.05 0 0.2 0.00135378224006 1.45498859991e-06
1000 300 0 0.05 0 0.25 0.00131331273868 1.33603990956e-06
1000 300 0 0.05 0 0.3 0.00128398116903 1.27169899516e-06
1000 300 0 0.05 0 0.5 0.00119445383393 1.18140921038e-06
1000 300 0 0.05 0 0.75 0.00106756428529 1.13766617419e-06
1000 300 0 0.05 0 1 0.000941093927227 1.0846792482e-06
1000 300 0 0.1 0 0.01 0.000960796452187 7.97265946507e-06
1000 300 0 0.1 0 0.05 0.004527367124 3.58131019311e-05
1000 300 0 0.1 0 0.1 0.00542697336991 1.68351601041e-05
1000 300 0 0.1 0 0.2 0.00536823750559 7.15759855696e-06
1000 300 0 0.1 0 0.25 0.00522409347623 5.85621489716e-06
1000 300 0 0.1 0 0.3 0.00511621888983 5.24294699345e-06
1000 300 0 0.1 0 0.5 0.00477095500249 4.9417893738e-06
1000 300 0 0.1 0 0.75 0.0042673167797 5.66247260884e-06
1000 300 0 0.1 0 1 0.00376282814802 6.39326893258e-06
1000 300 0 0.25 0 0.01 0.00117197957421 3.38709580807e-06
1000 300 0 0.25 0 0.05 0.0165292423134 0.000238770306045
1000 300 0 0.25 0 0.1 0.0278508971603 0.000265417231783
1000 300 0 0.25 0 0.2 0.031629060397 9.00635297458e-05
1000 300 0 0.25 0 0.25 0.0314283777798 5.49417137147e-05
1000 300 0 0.25 0 0.3 0.0311394224708 3.84143049497e-05
1000 300 0 0.25 0 0.5 0.0295214474953 4.04501308291e-05
1000 300 0 0.25 0 0.75 0.0265427638991 8.38775876876e-05
1000 300 0 0.25 0 1 0.0234501121939 0.000129577843033
1000 300 0 0.2 0 0.01 0.00110989658306 4.31715731129e-06
1000 300 0 0.2 0 0.05 0.0128611517766 0.000180774245589
1000 300 0 0.2 0 0.1 0.0193094935546 0.000144766434268
1000 300 0 0.2 0 0.2 0.0207528750177 4.68549742298e-05
1000 300 0 0.2 0 0.25 0.0204422668526 3.06531468371e-05
1000 300 0 0.2 0 0.3 0.0201554077251 2.31903283767e-05
1000 300 0 0.2 0 0.5 0.0189747662087 2.32503028213e-05
1000 300 0 0.2 0 0.75 0.0170223865381 4.04035217487e-05
1000 300 0 0.2 0 1 0.0150265767487 5.83848777991e-05
1000 300 0 0.3 0 0.01 0.00121585801492 2.83768467625e-06
1000 300 0 0.3 0 0.05 0.019558389303 0.000269659948088
1000 300 0 0.3 0 0.1 0.0366432689068 0.000406303177091
1000 300 0 0.3 0 0.2 0.0442143006431 0.000153145707576
1000 300 0 0.3 0 0.25 0.0443855159738 8.94451005774e-05
1000 300 0 0.3 0 0.3 0.0442337222477 5.85270666668e-05
1000 300 0 0.3 0 0.5 0.0422899673677 6.55668410329e-05
1000 300 0 0.3 0 0.75 0.0381256710098 0.000157201517359
1000 300 0 0.3 0 1 0.0337174065712 0.000253923888691
1000 300 0 0.5 0 0.01 0.00128680611469 1.9043225609e-06
1000 300 0 0.5 0 0.05 0.0264320834234 0.000227663437513
1000 300 0 0.5 0 0.1 0.0672851740113 0.000823602815953
1000 300 0 0.5 0 0.2 0.104863138682 0.000569777442307
1000 300 0 0.5 0 0.25 0.110843840711 0.000327124823506
1000 300 0 0.5 0 0.3 0.113880382076 0.000186576786408
1000 300 0 0.5 0 0.5 0.11401505172 0.000304053616519
1000 300 0 0.5 0 0.75 0.104377714869 0.0010193646928
1000 300 0 0.5 0 1 0.092846109654 0.00178349682873
