med dm gdmv gdma gv ga xsec unc
1610 825 1 0 0.25 0 0.0021909975 2.8910405e-06
1610 825 0 0.01 0 0.01 3.11446379551e-11 4.18947092723e-14
1610 825 0 0.01 0 0.05 7.78604875918e-10 1.0473665684e-12
1610 825 0 0.01 0 0.1 3.11375467462e-09 4.18870435538e-12
1610 825 0 0.01 0 0.2 1.24130787879e-08 1.66982028317e-11
1610 825 0 0.01 0 0.25 1.92979681937e-08 2.59561060515e-11
1610 825 0 0.01 0 0.3 2.75469104204e-08 3.7039707481e-11
1610 825 0 0.01 0 0.5 7.01610698314e-08 9.40861186641e-11
1610 825 0 0.01 0 0.75 1.26699778511e-07 1.70307661945e-10
1610 825 0 0.01 0 1 1.687912954e-07 2.29637195911e-10
1610 825 0 0.05 0 0.01 7.78615948877e-10 1.04738228987e-12
1610 825 0 0.05 0 0.05 1.94651218979e-08 2.6193263071e-11
1610 825 0 0.05 0 0.1 7.78438668656e-08 1.04863207837e-10
1610 825 0 0.05 0 0.2 3.10326969698e-07 4.19788914672e-10
1610 825 0 0.05 0 0.25 4.82449204843e-07 6.54615362395e-10
1610 825 0 0.05 0 0.3 6.88672760511e-07 9.37888141705e-10
1610 825 0 0.05 0 0.5 1.75402674578e-06 2.44599152808e-09
1610 825 0 0.05 0 0.75 3.16749446276e-06 4.71341537401e-09
1610 825 0 0.05 0 1 4.219782385e-06 6.94495789051e-09
1610 825 0 0.1 0 0.01 3.11446379551e-09 4.18971113527e-12
1610 825 0 0.1 0 0.05 7.78604875918e-08 1.04886788045e-10
1610 825 0 0.1 0 0.1 3.11375467462e-07 4.21272818245e-10
1610 825 0 0.1 0 0.2 1.24130787879e-06 1.70832870717e-09
1610 825 0 0.1 0 0.25 1.92979681937e-06 2.68987033844e-09
1610 825 0 0.1 0 0.3 2.75469104204e-06 3.90024575033e-09
1610 825 0 0.1 0 0.5 7.01610698314e-06 1.09569481308e-08
1610 825 0 0.1 0 0.75 1.26699778511e-05 2.45502093132e-08
1610 825 0 0.1 0 1 1.687912954e-05 4.28301814712e-08
1610 825 0 0.25 0 0.01 1.94653987219e-08 2.6193656036e-11
1610 825 0 0.25 0 0.05 4.86628047449e-07 6.60518364831e-10
1610 825 0 0.25 0 0.1 1.94609667164e-06 2.71257954086e-09
1610 825 0 0.25 0 0.2 7.75817424244e-06 1.19533752908e-08
1610 825 0 0.25 0 0.25 1.20612301211e-05 1.99358285029e-08
1610 825 0 0.25 0 0.3 1.72168190128e-05 3.08818627179e-08
1610 825 0 0.25 0 0.5 4.38506686446e-05 1.19798889126e-07
1610 825 0 0.25 0 0.75 7.91873615691e-05 4.02662775209e-07
1610 825 0 0.25 0 1 0.000105494559625 9.26141442723e-07
1610 825 0 0.2 0 0.01 1.2457855182e-08 1.67617561536e-11
1610 825 0 0.2 0 0.05 3.11441950367e-07 4.21366924358e-10
1610 825 0 0.2 0 0.1 1.24550186985e-06 1.71421106336e-09
1610 825 0 0.2 0 0.2 4.96523151516e-06 7.30008360437e-09
1610 825 0 0.2 0 0.25 7.71918727749e-06 1.19020235755e-08
1610 825 0 0.2 0 0.3 1.10187641682e-05 1.79800739374e-08
1610 825 0 0.2 0 0.5 2.80644279325e-05 6.25955048189e-08
1610 825 0 0.2 0 0.75 5.06799114042e-05 1.89345602328e-07
1610 825 0 0.2 0 1 6.751651816e-05 4.12126324432e-07
1610 825 0 0.3 0 0.01 2.80301741596e-08 3.77248698928e-11
1610 825 0 0.3 0 0.05 7.00744388326e-07 9.54899725474e-10
1610 825 0 0.3 0 0.1 2.80237920716e-06 3.9661741065e-09
1610 825 0 0.3 0 0.2 1.11717709091e-05 1.81755710187e-08
1610 825 0 0.3 0 0.25 1.73681713743e-05 3.10640863766e-08
1610 825 0 0.3 0 0.3 2.47922193784e-05 4.93767573694e-08
1610 825 0 0.3 0 0.5 6.31449628482e-05 2.11218806952e-07
1610 825 0 0.3 0 0.75 0.000114029800659 7.67820474269e-07
1610 825 0 0.3 0 1 0.00015191216586 1.83030522452e-06
1610 825 0 0.5 0 0.01 7.78615948877e-08 1.0488835901e-10
1610 825 0 0.5 0 0.05 1.94651218979e-06 2.71315831003e-09
1610 825 0 0.5 0 0.1 7.78438668656e-06 1.19878099753e-08
1610 825 0 0.5 0 0.2 3.10326969698e-05 6.60466564637e-08
1610 825 0 0.5 0 0.25 4.82449204843e-05 1.24373869549e-07
1610 825 0 0.5 0 0.3 6.88672760511e-05 2.16460690562e-07
1610 825 0 0.5 0 0.5 0.000175402674578 1.21230931806e-06
1610 825 0 0.5 0 0.75 0.000316749446276 5.17099348658e-06
1610 825 0 0.5 0 1 0.0004219782385 1.31110344641e-05
1610 825 0 0.7 0 0.01 1.5260872598e-07 2.05866521692e-10
1610 825 0 0.7 0 0.05 3.815163892e-06 5.49612796112e-09
1610 825 0 0.7 0 0.1 1.52573979057e-05 2.63498470091e-08
1610 825 0 0.7 0 0.2 6.08240860608e-05 1.75194786686e-07
1610 825 0 0.7 0 0.25 9.45600441492e-05 3.5574192205e-07
1610 825 0 0.7 0 0.3 0.00013497986106 6.57413865236e-07
1610 825 0 0.7 0 0.5 0.000343789242174 4.21536206837e-06
1610 825 0 0.7 0 0.75 0.000620828914701 1.9067334211e-05
1610 825 0 0.7 0 1 0.00082707734746 4.92965762074e-05
1610 825 0 0.9 0 0.01 2.52271567436e-07 3.40938872746e-10
1610 825 0 0.9 0 0.05 6.30669949493e-06 9.47850680784e-09
1610 825 0 0.9 0 0.1 2.52214128645e-05 4.98477850847e-08
1610 825 0 0.9 0 0.2 0.000100545938182 3.90429764153e-07
1610 825 0 0.9 0 0.25 0.000156313542369 8.34852297167e-07
1610 825 0 0.9 0 0.3 0.000223129974406 1.60062901126e-06
1610 825 0 0.9 0 0.5 0.000568304665634 1.10220774383e-05
1610 825 0 0.9 0 0.75 0.00102626820594 5.12067400948e-05
1610 825 0 0.9 0 1 0.00136720949274 0.000133504267915
1610 825 0 1.0 0 0.01 3.11446379551e-07 4.21373193899e-10
