med dm gdmv gdma gv ga xsec unc
1750 1000 1 0 0.25 0 0.00024216877 2.884426e-07
1750 1000 0 0.01 0 0.01 6.16542035838e-12 6.98513365888e-15
1750 1000 0 0.01 0 0.05 1.54135324306e-10 1.74630086555e-13
1750 1000 0 0.01 0 0.1 6.16530200628e-10 6.98532397777e-13
1750 1000 0 0.01 0 0.2 2.46541102467e-09 2.79373123841e-12
1750 1000 0 0.01 0 0.25 3.85050190721e-09 4.36377074345e-12
1750 1000 0 0.01 0 0.3 5.54027416112e-09 6.27969310897e-12
1750 1000 0 0.01 0 0.5 1.52326101054e-08 1.72821381144e-11
1750 1000 0 0.01 0 0.75 3.27812124449e-08 3.72820683256e-11
1750 1000 0 0.01 0 1 5.27320898405e-08 6.02206043956e-11
1750 1000 0 0.05 0 0.01 1.5413550896e-10 1.74630291667e-13
1750 1000 0 0.05 0 0.05 3.85338310764e-09 4.36697103585e-12
1750 1000 0 0.05 0 0.1 1.54132550157e-08 1.7482811958e-11
1750 1000 0 0.05 0 0.2 6.16352756166e-08 7.01553290517e-11
1750 1000 0 0.05 0 0.25 9.62625476802e-08 1.09856163883e-10
1750 1000 0 0.05 0 0.3 1.38506854028e-07 1.58572413931e-10
1750 1000 0 0.05 0 0.5 3.80815252636e-07 4.44265027103e-10
1750 1000 0 0.05 0 0.75 8.19530311122e-07 9.94081711119e-10
1750 1000 0 0.05 0 1 1.31830224601e-06 1.69954565251e-09
1750 1000 0 0.1 0 0.01 6.16542035838e-10 6.98545544101e-13
1750 1000 0 0.1 0 0.05 1.54135324306e-08 1.74831200429e-11
1750 1000 0 0.1 0 0.1 6.16530200628e-08 7.01750230024e-11
1750 1000 0 0.1 0 0.2 2.46541102467e-07 2.84521917349e-10
1750 1000 0 0.1 0 0.25 3.85050190721e-07 4.48948346743e-10
1750 1000 0 0.1 0 0.3 5.54027416112e-07 6.54040733301e-10
1750 1000 0 0.1 0 0.5 1.52326101054e-06 1.92970478644e-09
1750 1000 0 0.1 0 0.75 3.27812124449e-06 4.75170188172e-09
1750 1000 0 0.1 0 1 5.27320898405e-06 9.22356439275e-09
1750 1000 0 0.25 0 0.01 3.85338772399e-09 4.36697616337e-12
1750 1000 0 0.25 0 0.05 9.6334577691e-08 1.09936070874e-10
1750 1000 0 0.25 0 0.1 3.85331375392e-07 4.49259057464e-10
1750 1000 0 0.25 0 0.2 1.54088189042e-06 1.94891328341e-09
1750 1000 0 0.25 0 0.25 2.40656369201e-06 3.22258865761e-09
1750 1000 0 0.25 0 0.3 3.4626713507e-06 4.9518642272e-09
1750 1000 0 0.25 0 0.5 9.52038131589e-06 1.87388595791e-08
1750 1000 0 0.25 0 0.75 2.04882577781e-05 6.362079464e-08
1750 1000 0 0.25 0 1 3.29575561503e-05 1.63757730449e-07
1750 1000 0 0.2 0 0.01 2.46616814335e-09 2.79457221535e-12
1750 1000 0 0.2 0 0.05 6.16541297223e-08 7.01762545645e-11
1750 1000 0 0.2 0 0.1 2.46612080251e-07 2.84600494734e-10
1750 1000 0 0.2 0 0.2 9.86164409866e-07 1.20049728767e-09
1750 1000 0 0.2 0 0.25 1.54020076288e-06 1.94817244634e-09
1750 1000 0 0.2 0 0.3 2.21610966445e-06 2.93218017446e-09
1750 1000 0 0.2 0 0.5 6.09304404217e-06 1.01611339943e-08
1750 1000 0 0.2 0 0.75 1.3112484978e-05 3.14128081227e-08
1750 1000 0 0.2 0 1 2.10928359362e-05 7.57003660945e-08
1750 1000 0 0.3 0 0.01 5.54887832254e-09 6.28925013058e-12
1750 1000 0 0.3 0 0.05 1.38721791875e-07 1.58810726743e-10
1750 1000 0 0.3 0 0.1 5.54877180565e-07 6.54977623366e-10
1750 1000 0 0.3 0 0.2 2.2188699222e-06 2.93515496581e-09
1750 1000 0 0.3 0 0.25 3.46545171649e-06 4.9548094769e-09
1750 1000 0 0.3 0 0.3 4.98624674501e-06 7.78247004727e-09
1750 1000 0 0.3 0 0.5 1.37093490949e-05 3.2021232169e-08
1750 1000 0 0.3 0 0.75 2.95030912004e-05 1.17201320511e-07
1750 1000 0 0.3 0 1 4.74588808565e-05 3.15848730676e-07
1750 1000 0 0.5 0 0.01 1.5413550896e-08 1.74831405498e-11
