med dm gdmv gdma gv ga xsec unc
1525 500 1 0 0.25 0 0.037857422 4.50141e-05
1525 500 0 0.01 0 0.01 4.06261061292e-06 7.81424083429e-09
1525 500 0 0.01 0 0.05 1.97080618676e-06 4.32888392755e-09
1525 500 0 0.01 0 0.1 3.34406100311e-06 4.54840667066e-09
1525 500 0 0.01 0 0.2 3.68172269586e-06 4.69836301135e-09
1525 500 0 0.01 0 0.25 3.73638874383e-06 4.69767904412e-09
1525 500 0 0.01 0 0.3 3.77800190671e-06 4.66889504599e-09
1525 500 0 0.01 0 0.5 3.71986955765e-06 4.36148671819e-09
1525 500 0 0.01 0 0.75 3.2961957415e-06 3.76384926359e-09
1525 500 0 0.01 0 1 2.77404246938e-06 3.14262971634e-09
1525 500 0 0.05 0 0.01 4.33352736919e-05 5.36206747225e-07
1525 500 0 0.05 0 0.05 4.86298215273e-05 2.1426564103e-07
1525 500 0 0.05 0 0.1 8.29932201818e-05 1.41264505268e-07
1525 500 0 0.05 0 0.2 9.18502200379e-05 1.21911935795e-07
1525 500 0 0.05 0 0.25 9.3284254681e-05 1.1923750058e-07
1525 500 0 0.05 0 0.3 9.43612810586e-05 1.17334989043e-07
1525 500 0 0.05 0 0.5 9.29619388619e-05 1.09885399553e-07
1525 500 0 0.05 0 0.75 8.23892025086e-05 9.77970679393e-08
1525 500 0 0.05 0 1 6.934281362e-05 8.48800249439e-08
1525 500 0 0.1 0 0.01 3.37083017178e-05 7.01345197198e-07
1525 500 0 0.1 0 0.05 0.000186879146199 1.70660994553e-06
1525 500 0 0.1 0 0.1 0.000324577618314 8.7299718126e-07
1525 500 0 0.1 0 0.2 0.000365011314977 5.41419148549e-07
1525 500 0 0.1 0 0.25 0.000371577408821 4.98806809624e-07
1525 500 0 0.1 0 0.3 0.000376340087956 4.76817942924e-07
1525 500 0 0.1 0 0.5 0.000371413439942 4.50154411264e-07
1525 500 0 0.1 0 0.75 0.000329360987595 4.37424828428e-07
1525 500 0 0.1 0 1 0.000277268292249 4.18411850369e-07
1525 500 0 0.25 0 0.01 5.03411483132e-05 2.61618735397e-07
1525 500 0 0.25 0 0.05 0.000901252830057 1.25705105318e-05
1525 500 0 0.25 0 0.1 0.00175246709403 1.24606234427e-05
1525 500 0 0.25 0 0.2 0.00218204711904 5.29319198394e-06
1525 500 0 0.25 0 0.25 0.00225637634507 3.93113341457e-06
