med dm gdmv gdma gv ga xsec unc
825 500 1 0 0.25 0 0.0042026197 5.3380536e-06
825 500 0 0.01 0 0.01 1.44214173399e-10 1.8399256502e-13
825 500 0 0.01 0 0.05 3.6053527777e-09 4.59985333645e-12
825 500 0 0.01 0 0.1 1.44213175251e-08 1.83998093122e-11
825 500 0 0.01 0 0.2 5.76792819988e-08 7.35998673427e-11
825 500 0 0.01 0 0.25 9.01095005117e-08 1.1499118037e-10
825 500 0 0.01 0 0.3 1.2972006763e-07 1.65556505263e-10
825 500 0 0.01 0 0.5 3.58989523034e-07 4.58446213546e-10
825 500 0 0.01 0 0.75 7.94199949369e-07 1.01551167744e-09
825 500 0 0.01 0 1 1.35435722642e-06 1.73497657642e-09
825 500 0 0.05 0 0.01 3.60535433499e-09 4.59985531504e-12
825 500 0 0.05 0 0.05 9.01338194425e-08 1.15022076868e-10
825 500 0 0.05 0 0.1 3.60532938129e-07 4.6040712886e-10
825 500 0 0.05 0 0.2 1.44198204997e-06 1.84658721292e-09
825 500 0 0.05 0 0.25 2.25273751279e-06 2.89087038963e-09
825 500 0 0.05 0 0.3 3.24300169075e-06 4.17228138862e-09
825 500 0 0.05 0 0.5 8.97473807586e-06 1.1718891959e-08
825 500 0 0.05 0 0.75 1.98549987342e-05 2.66976937939e-08
825 500 0 0.05 0 1 3.38589306606e-05 4.75359708715e-08
825 500 0 0.1 0 0.01 1.44214173399e-08 1.83999361292e-11
825 500 0 0.1 0 0.05 3.6053527777e-07 4.60410100676e-10
825 500 0 0.1 0 0.1 1.44213175251e-06 1.84677721613e-09
825 500 0 0.1 0 0.2 5.76792819988e-06 7.46873046862e-09
825 500 0 0.1 0 0.25 9.01095005117e-06 1.17646175633e-08
825 500 0 0.1 0 0.3 1.2972006763e-05 1.71062350177e-08
825 500 0 0.1 0 0.5 3.58989523034e-05 5.00972755896e-08
825 500 0 0.1 0 0.75 7.94199949369e-05 1.23164548398e-07
825 500 0 0.1 0 1 0.000135435722642 2.42163339249e-07
825 500 0 0.25 0 0.01 9.01338583747e-08 1.15022126329e-10
825 500 0 0.25 0 0.05 2.25334548606e-06 2.89164158196e-09
825 500 0 0.25 0 0.1 9.01332345321e-06 1.17676132561e-08
825 500 0 0.25 0 0.2 3.60495512493e-05 5.02837611696e-08
825 500 0 0.25 0 0.25 5.63184378198e-05 8.23285599811e-08
825 500 0 0.25 0 0.3 8.10750422688e-05 1.25162507874e-07
825 500 0 0.25 0 0.5 0.000224368451896 4.54057686662e-07
825 500 0 0.25 0 0.75 0.000496374968355 1.48613100596e-06
825 500 0 0.25 0 1 0.000846473266514 3.78937205993e-06
825 500 0 0.2 0 0.01 5.76856693598e-08 7.36079824219e-11
825 500 0 0.2 0 0.05 1.44214111108e-06 1.84678909399e-09
825 500 0 0.2 0 0.1 5.76852701006e-06 7.46948807558e-09
825 500 0 0.2 0 0.2 2.30717127995e-05 3.11930277454e-08
825 500 0 0.2 0 0.25 3.60438002047e-05 5.02766463302e-08
825 500 0 0.2 0 0.3 5.1888027052e-05 7.50986914812e-08
825 500 0 0.2 0 0.5 0.000143595809214 2.51936426419e-07
825 500 0 0.2 0 0.75 0.000317679979747 7.54638565148e-07
825 500 0 0.2 0 1 0.000541742890569 1.8009646492e-06
825 500 0 0.3 0 0.01 1.2979275606e-07 1.65648852593e-10
825 500 0 0.3 0 0.05 3.24481749993e-06 4.17458305379e-09
825 500 0 0.3 0 0.1 1.29791857726e-05 1.71152702115e-08
825 500 0 0.3 0 0.2 5.19113537989e-05 7.51272094429e-08
825 500 0 0.3 0 0.25 8.10985504605e-05 1.25190614531e-07
825 500 0 0.3 0 0.3 0.000116748060867 1.93998623622e-07
825 500 0 0.3 0 0.5 0.000323090570731 7.60159424667e-07
825 500 0 0.3 0 0.75 0.000714779954432 2.68036316492e-06
825 500 0 0.3 0 1 0.00121892150378 7.17333780648e-06
825 500 0 0.5 0 0.01 3.60535433499e-07 4.60410298483e-10
