med dm gdmv gdma gv ga xsec unc
775 900 1 0 0.25 0 7.266984e-05 1.0024362e-07
775 900 0 0.01 0 0.01 3.37276394475e-12 5.03857554863e-15
775 900 0 0.01 0 0.05 8.43190977251e-11 1.25965078119e-13
775 900 0 0.01 0 0.1 3.37276337196e-10 5.03868866843e-13
775 900 0 0.01 0 0.2 1.34910191169e-09 2.01560850819e-12
775 900 0 0.01 0 0.25 2.10796348e-09 3.14953791952e-12
775 900 0 0.01 0 0.3 3.03544579022e-09 4.53558741621e-12
775 900 0 0.01 0 0.5 8.43101491179e-09 1.26023018728e-11
775 900 0 0.01 0 0.75 1.89616091998e-08 2.83632761529e-11
775 900 0 0.01 0 1 3.3670487849e-08 5.04160032743e-11
775 900 0 0.05 0 0.01 8.43190986188e-11 1.25965079447e-13
775 900 0 0.05 0 0.05 2.10797744313e-09 3.14955865991e-12
775 900 0 0.05 0 0.1 8.43190842989e-09 1.26036289821e-11
775 900 0 0.05 0 0.2 3.37275477921e-08 5.05007297282e-11
775 900 0 0.05 0 0.25 5.26990869999e-08 7.90082651168e-11
775 900 0 0.05 0 0.3 7.58861447556e-08 1.13949178872e-10
775 900 0 0.05 0 0.5 2.10775372795e-07 3.1937469287e-10
775 900 0 0.05 0 0.75 4.74040229994e-07 7.30939026039e-10
775 900 0 0.05 0 1 8.41762196224e-07 1.32949251767e-09
775 900 0 0.1 0 0.01 3.37276394475e-10 5.03868951926e-13
775 900 0 0.1 0 0.05 8.43190977251e-09 1.26036309762e-11
775 900 0 0.1 0 0.1 3.37276337196e-08 5.0500857316e-11
775 900 0 0.1 0 0.2 1.34910191169e-07 2.03384381705e-10
775 900 0 0.1 0 0.25 2.10796348e-07 3.19405774579e-10
775 900 0 0.1 0 0.3 3.03544579022e-07 4.62790383826e-10
775 900 0 0.1 0 0.5 8.43101491179e-07 1.33146309711e-09
775 900 0 0.1 0 0.75 1.89616091998e-06 3.19697013187e-09
775 900 0 0.1 0 1 3.3670487849e-06 6.18162551832e-09
775 900 0 0.25 0 0.01 2.10797746547e-09 3.1495586931e-12
775 900 0 0.25 0 0.05 5.26994360782e-08 7.9008783327e-11
775 900 0 0.25 0 0.1 2.10797710747e-07 3.19407793934e-10
775 900 0 0.25 0 0.2 8.43188694803e-07 1.33159138283e-09
775 900 0 0.25 0 0.25 1.317477175e-06 2.1438423335e-09
775 900 0 0.25 0 0.3 1.89715361889e-06 3.19841288866e-09
775 900 0 0.25 0 0.5 5.26938431987e-06 1.06825836034e-08
775 900 0 0.25 0 0.75 1.18510057499e-05 3.19341770366e-08
775 900 0 0.25 0 1 2.10440549056e-05 7.64200853238e-08
775 900 0 0.2 0 0.01 1.3491055779e-09 2.01561395392e-12
775 900 0 0.2 0 0.05 3.37276390901e-08 5.05008652903e-11
775 900 0 0.2 0 0.1 1.34910534878e-07 2.03384891466e-10
775 900 0 0.2 0 0.2 5.39640764674e-07 8.356409315e-10
775 900 0 0.2 0 0.25 8.43185391999e-07 1.3315865241e-09
775 900 0 0.2 0 0.3 1.21417831609e-06 1.9630602287e-09
775 900 0 0.2 0 0.5 3.37240596472e-06 6.18928159857e-09
775 900 0 0.2 0 0.75 7.58464367991e-06 1.71593049709e-08
775 900 0 0.2 0 1 1.34681951396e-05 3.85449892355e-08
775 900 0 0.3 0 0.01 3.03548755028e-09 4.53564944463e-12
775 900 0 0.3 0 0.05 7.58871879526e-08 1.13950727098e-10
775 900 0 0.3 0 0.1 3.03548703476e-07 4.62796489056e-10
775 900 0 0.3 0 0.2 1.21419172052e-06 1.96307986342e-09
775 900 0 0.3 0 0.25 1.897167132e-06 3.19843252593e-09
775 900 0 0.3 0 0.3 2.7319012112e-06 4.83650561478e-09
775 900 0 0.3 0 0.5 7.58791342061e-06 1.71637431347e-08
775 900 0 0.3 0 0.75 1.70654482798e-05 5.50012778473e-08
775 900 0 0.3 0 1 3.03034390641e-05 1.38545552638e-07
775 900 0 0.5 0 0.01 8.43190986188e-09 1.2603631109e-11
775 900 0 0.5 0 0.05 2.10797744313e-07 3.19407843672e-10
775 900 0 0.5 0 0.1 8.43190842989e-07 1.331594543e-09
775 900 0 0.5 0 0.2 3.37275477921e-06 6.18977977658e-09
775 900 0 0.5 0 0.25 5.26990869999e-06 1.06833156538e-08
775 900 0 0.5 0 0.3 7.58861447556e-06 1.71646942652e-08
775 900 0 0.5 0 0.5 2.10775372795e-05 7.64580379339e-08
775 900 0 0.5 0 0.75 4.74040229994e-05 2.98495475467e-07
775 900 0 0.5 0 1 8.41762196224e-05 8.4546499607e-07
775 900 0 0.7 0 0.01 1.65265433293e-08 2.47166553028e-11
775 900 0 0.7 0 0.05 4.13163578853e-07 6.34500829358e-10
775 900 0 0.7 0 0.1 1.65265405226e-06 2.74530860008e-09
775 900 0 0.7 0 0.2 6.61059936726e-06 1.42981020206e-08
775 900 0 0.7 0 0.25 1.0329021052e-05 2.62277144085e-08
775 900 0 0.7 0 0.3 1.48736843721e-05 4.46088727122e-08
775 900 0 0.7 0 0.5 4.13119730678e-05 2.34473816942e-07
775 900 0 0.7 0 0.75 9.29118850789e-05 1.01345072737e-06
775 900 0 0.7 0 1 0.00016498539046 3.0113231342e-06
775 900 0 0.9 0 0.01 2.73193879525e-08 4.08879840628e-11
775 900 0 0.9 0 0.05 6.82984691574e-07 1.06751845715e-09
775 900 0 0.9 0 0.1 2.73193833129e-06 4.83655903169e-09
775 900 0 0.9 0 0.2 1.09277254847e-05 2.84099734447e-08
775 900 0 0.9 0 0.25 1.7074504188e-05 5.50121176654e-08
775 900 0 0.9 0 0.3 2.45871109008e-05 9.79113155213e-08
775 900 0 0.9 0 0.5 6.82912207855e-05 5.74100284332e-07
775 900 0 0.9 0 0.75 0.000153589034518 2.61952378012e-06
775 900 0 0.9 0 1 0.000272730951577 7.9626947346e-06
775 900 0 1.0 0 0.01 3.37276394475e-08 5.0500865821e-11
775 900 0 1.0 0 0.05 8.43190977251e-07 1.33159474051e-09
775 900 0 1.0 0 0.1 3.37276337196e-06 6.18979204827e-09
775 900 0 1.0 0 0.2 1.34910191169e-05 3.85737470306e-08
775 900 0 1.0 0 0.25 2.10796348e-05 7.64604037315e-08
775 900 0 1.0 0 0.3 3.03544579022e-05 1.38595460431e-07
775 900 0 1.0 0 0.5 8.43101491179e-05 8.45475408062e-07
775 900 0 1.0 0 0.75 0.000189616091998 3.926122179e-06
775 900 0 1.0 0 1 0.00033670487849 1.20184144607e-05
775 900 0 1.1 0 0.01 4.08104437315e-08 6.11353001048e-11
775 900 0 1.1 0 0.05 1.02026108247e-06 1.62951242436e-09
