med dm gdmv gdma gv ga xsec unc
1675 800 1 0 0.25 0 0.014161832 2.0688421e-05
1675 800 0 0.01 0 0.01 2.55241736408e-07 2.21125118114e-10
1675 800 0 0.01 0 0.05 1.49933682989e-07 2.15249364669e-10
1675 800 0 0.01 0 0.1 1.57797149996e-07 2.32820961334e-10
1675 800 0 0.01 0 0.2 1.67663838488e-07 2.43181540763e-10
1675 800 0 0.01 0 0.25 1.74121184898e-07 2.51029118609e-10
1675 800 0 0.01 0 0.3 1.82107449166e-07 2.60730352539e-10
1675 800 0 0.01 0 0.5 2.20300494616e-07 3.07900316294e-10
1675 800 0 0.01 0 0.75 2.60697721557e-07 3.59498480787e-10
1675 800 0 0.01 0 1 2.81311112422e-07 3.84170877564e-10
1675 800 0 0.05 0 0.01 5.98043611064e-06 1.28259798728e-08
1675 800 0 0.05 0 0.05 3.74056812381e-06 5.66574258737e-09
1675 800 0 0.05 0 0.1 3.94295204338e-06 5.89192591568e-09
1675 800 0 0.05 0 0.2 4.19108621651e-06 6.0872710326e-09
1675 800 0 0.05 0 0.25 4.35270410683e-06 6.2815169497e-09
1675 800 0 0.05 0 0.3 4.55245980508e-06 6.53019508738e-09
1675 800 0 0.05 0 0.5 5.50742423855e-06 7.80792213968e-09
1675 800 0 0.05 0 0.75 6.51739265161e-06 9.41100750248e-09
1675 800 0 0.05 0 1 7.03274345501e-06 1.05218444586e-08
1675 800 0 0.1 0 0.01 1.99069802987e-05 9.6065702711e-08
1675 800 0 0.1 0 0.05 1.48659632177e-05 2.6128676187e-08
1675 800 0 0.1 0 0.1 1.57471487609e-05 2.44539931169e-08
1675 800 0 0.1 0 0.2 1.67579727841e-05 2.44455268342e-08
1675 800 0 0.1 0 0.25 1.74067465291e-05 2.51983989817e-08
1675 800 0 0.1 0 0.3 1.82070079493e-05 2.62699951883e-08
1675 800 0 0.1 0 0.5 2.20285611858e-05 3.2611799087e-08
1675 800 0 0.1 0 0.75 2.6068951582e-05 4.29382571851e-08
1675 800 0 0.1 0 1 2.81305517455e-05 5.35568523818e-08
1675 800 0 0.25 0 0.01 5.38632914015e-05 4.02904207529e-07
1675 800 0 0.25 0 0.05 8.89175334928e-05 2.93266172819e-07
1675 800 0 0.25 0 0.1 9.73543246617e-05 1.90004951616e-07
1675 800 0 0.25 0 0.2 0.000104459412713 1.56949102787e-07
1675 800 0 0.25 0 0.25 0.000108614421053 1.60647135011e-07
1675 800 0 0.25 0 0.3 0.000113670088764 1.70719259261e-07
1675 800 0 0.25 0 0.5 0.000137629248837 2.64199380361e-07
1675 800 0 0.25 0 0.75 0.000162903780353 4.99958073642e-07
1675 800 0 0.25 0 1 0.00017579742334 8.36468599353e-07
1675 800 0 0.2 0 0.01 4.61104453136e-05 3.51597183734e-07
1675 800 0 0.2 0 0.05 5.79739338878e-05 1.54829878171e-07
1675 800 0 0.2 0 0.1 6.2597143453e-05 1.11625524682e-07
1675 800 0 0.2 0 0.2 6.69301160255e-05 9.93125926622e-08
1675 800 0 0.2 0 0.25 6.95619340234e-05 1.01949201292e-07
1675 800 0 0.2 0 0.3 7.27827589847e-05 1.07468237611e-07
1675 800 0 0.2 0 0.5 8.809623444e-05 1.52528096848e-07
1675 800 0 0.2 0 0.75 0.000104265845561 2.5645408562e-07
1675 800 0 0.2 0 1 0.000112515434624 3.97727286394e-07
1675 800 0 0.3 0 0.01 5.87971605259e-05 4.07825132832e-07
1675 800 0 0.3 0 0.05 0.000125231496229 5.01499919305e-07
1675 800 0 0.3 0 0.1 0.000139399960895 3.0008587184e-07
1675 800 0 0.3 0 0.2 0.000150212824381 2.29093600726e-07
1675 800 0 0.3 0 0.25 0.000156271085306 2.33706088416e-07
1675 800 0 0.3 0 0.3 0.000163591788568 2.50766259427e-07
1675 800 0 0.3 0 0.5 0.000198149031408 4.25982840124e-07
1675 800 0 0.3 0 0.75 0.000234560917209 8.94599026119e-07
1675 800 0 0.3 0 1 0.000253134291132 1.58291720975e-06
1675 800 0 0.5 0 0.01 6.54098453695e-05 3.2288273444e-07
1675 800 0 0.5 0 0.05 0.000308752959715 2.18314127361e-06
1675 800 0 0.5 0 0.1 0.00037493062129 1.20835313795e-06
1675 800 0 0.5 0 0.2 0.000413918323041 6.84271239091e-07
1675 800 0 0.5 0 0.25 0.000431939926943 6.87292960269e-07
1675 800 0 0.5 0 0.3 0.000452923033224 7.76398743453e-07
1675 800 0 0.5 0 0.5 0.000549814351677 1.91903191703e-06
1675 800 0 0.5 0 0.75 0.000651227167154 5.30669759254e-06
1675 800 0 0.5 0 1 0.000702925061032 1.05106409681e-05
1675 800 0 0.7 0 0.01 6.54346568562e-05 2.59176929888e-07
1675 800 0 0.7 0 0.05 0.000518854600328 4.94425556184e-06
1675 800 0 0.7 0 0.1 0.000701491834243 3.19168758345e-06
1675 800 0 0.7 0 0.2 0.000801670162843 1.47027107398e-06
1675 800 0 0.7 0 0.25 0.000840377946086 1.45760800696e-06
1675 800 0 0.7 0 0.3 0.000883364866981 1.75731661839e-06
1675 800 0 0.7 0 0.5 0.00107587940851 5.92324520122e-06
1675 800 0 0.7 0 0.75 0.00127543302125 1.86901546949e-05
1675 800 0 0.7 0 1 0.00137706954855 3.85627653456e-05
1675 800 0 0.9 0 0.01 6.54795175858e-05 2.14121738585e-07
1675 800 0 0.9 0 0.05 0.000722318344521 7.82279606736e-06
1675 800 0 0.9 0 0.1 0.00109347620765 6.45397128849e-06
1675 800 0 0.9 0 0.2 0.00130464744353 2.68239970309e-06
1675 800 0 0.9 0 0.25 0.00137573865943 2.64895004584e-06
1675 800 0 0.9 0 0.3 0.00145076383284 3.42694214254e-06
1675 800 0 0.9 0 0.5 0.00177463920832 1.4553004201e-05
1675 800 0 0.9 0 0.75 0.00210623044786 4.91448015698e-05
1675 800 0 0.9 0 1 0.00227491960854 0.000103298482849
1675 800 0 1.0 0 0.01 6.58864355922e-05 1.97874055942e-07
1675 800 0 1.0 0 0.05 0.000816027188138 9.03735728654e-06
1675 800 0 1.0 0 0.1 0.00130580085731 8.52091455962e-06
1675 800 0 1.0 0 0.2 0.00159600003532 3.47680721592e-06
1675 800 0 1.0 0 0.25 0.00168874737319 3.4434148168e-06
1675 800 0 1.0 0 0.3 0.00178419094712 4.61528271835e-06
1675 800 0 1.0 0 0.5 0.00218809754001 2.14545741096e-05
1675 800 0 1.0 0 0.75 0.00259872011489 7.40355338168e-05
1675 800 0 1.0 0 1 0.00280747340598 0.000156496399976
1675 800 0 1.1 0 0.01 6.64446945363e-05 1.84988208525e-07
1675 800 0 1.1 0 0.05 0.000903140612247 1.00291869217e-05
1675 800 0 1.1 0 0.1 0.0015249193621 1.0808886544e-05
1675 800 0 1.1 0 0.2 0.00191193500255 4.40951444583e-06
1675 800 0 1.1 0 0.25 0.00203059156024 4.39585471943e-06
1675 800 0 1.1 0 0.3 0.00214976173669 6.10065747917e-06
1675 800 0 1.1 0 0.5 0.0026438453218 3.0622105194e-05
1675 800 0 1.1 0 0.75 0.00314236108901 0.00010743957423
1675 800 0 1.1 0 1 0.00339561326474 0.000228074411591
1675 800 0 1.3 0 0.01 6.77126909022e-05 1.66340412882e-07
1675 800 0 1.3 0 0.05 0.00105691263223 1.13105912551e-05
1675 800 0 1.3 0 0.1 0.00197282976452 1.57542501714e-05
1675 800 0 1.3 0 0.2 0.00261112489342 6.7166849825e-06
1675 800 0 1.3 0 0.25 0.0027962048999 6.86180655005e-06
1675 800 0 1.3 0 0.3 0.00297393881448 1.01794250774e-05
1675 800 0 1.3 0 0.5 0.00368072861518 5.76390209747e-05
1675 800 0 1.3 0 0.75 0.00438225879631 0.000206986125991
1675 800 0 1.3 0 1 0.00473807503742 0.000441997003776
1675 800 0 1.6 0 0.01 6.94944108062e-05 1.48836292304e-07
1675 800 0 1.6 0 0.05 0.001240218761 1.17542519706e-05
1675 800 0 1.6 0 0.1 0.0026371746454 2.29414892245e-05
1675 800 0 1.6 0 0.2 0.00380310919938 1.13282334638e-05
1675 800 0 1.6 0 0.25 0.00413082931581 1.23404127303e-05
1675 800 0 1.6 0 0.3 0.00442870763873 2.00321062056e-05
1675 800 0 1.6 0 0.5 0.0055431665968 0.000128059020389
1675 800 0 1.6 0 0.75 0.00662001329078 0.000469404727949
1675 800 0 1.6 0 1 0.00716471936303 0.0010076891675
1675 800 0 2.0 0 0.01 7.13216941407e-05 1.34898465816e-07
1675 800 0 2.0 0 0.05 0.00141469029376 1.07228531314e-05
1675 800 0 2.0 0 0.1 0.00345306744997 2.97185124122e-05
1675 800 0 2.0 0 0.2 0.00558944034075 1.95961078979e-05
1675 800 0 2.0 0 0.25 0.00620243867667 2.42588415258e-05
1675 800 0 2.0 0 0.3 0.0067327075692 4.34848473524e-05
1675 800 0 2.0 0 0.5 0.00857893790036 0.000305127267388
1675 800 0 2.0 0 0.75 0.0102970449995 0.00113464447592
1675 800 0 2.0 0 1 0.0111627266641 0.00244563438367
1675 800 0.005 0.005 0.005 0.005 1.61711655161e-06 2.53844298013e-09
1675 800 0.005 0.005 0.025 0.025 6.68804246095e-07 9.06803796875e-10
1675 800 0.005 0.005 0.05 0.05 6.28624670782e-07 9.58296448198e-10
1675 800 0.005 0.005 0.15 0.15 6.45265359487e-07 9.31639319502e-10
1675 800 0.005 0.005 0.1 0.1 6.55516819018e-07 9.59502032055e-10
1675 800 0.005 0.005 0.25 0.25 5.97050641708e-07 8.58726138521e-10
1675 800 0.005 0.005 0.375 0.375 5.32605789117e-07 7.63669517374e-10
1675 800 0.005 0.005 0.5 0.5 4.75257462921e-07 6.84529610645e-10
1675 800 0.005 0.005 1.0 1.0 3.19231161211e-07 4.58895578004e-10
1675 800 0.01 0 0.01 0 4.37727839746e-06 7.9202047817e-09
1675 800 0.01 0 0.05 0 2.45460476318e-06 3.66614305853e-09
1675 800 0.01 0 0.1 0 2.51800434247e-06 3.70480915777e-09
1675 800 0.01 0 0.25 0 2.35849085157e-06 3.42130774304e-09
1675 800 0.01 0 0.2 0 2.43908424592e-06 3.53268306139e-09
1675 800 0.01 0 0.3 0 2.27461975807e-06 3.30168029774e-09
1675 800 0.01 0 0.5 0 1.95803630873e-06 2.81561057938e-09
1675 800 0.01 0 0.75 0 1.64976247316e-06 2.35340307018e-09
1675 800 0.01 0 1 0 1.40972881895e-06 2.00867256688e-09
1675 800 0.025 0.025 0.005 0.005 2.34057514425e-05 2.15125903936e-07
1675 800 0.025 0.025 0.025 0.025 1.63716843163e-05 3.32337722222e-08
1675 800 0.025 0.025 0.05 0.05 1.56465154836e-05 2.68845026332e-08
