med dm gdmv gdma gv ga xsec unc
1830 1030 1 0 0.25 0 0.00016420136 2.4257285e-07
1830 1030 0 0.1 0 0.25 2.26475552609e-07 3.50990121023e-10
1830 1030 0 0.25 0 0.25 1.41547220381e-06 2.44049555856e-09
1830 1030 0 0.5 0 0.25 5.66188881523e-06 1.32878008366e-08
1830 1030 0 1.0 0 0.1 3.62697635134e-06 7.42575165993e-09
1830 1030 0 1.0 0 0.25 2.26475552609e-05 1.09564300985e-07
1830 1030 0 1.0 0 0.5 8.93293345172e-05 1.34156031541e-06
1830 1030 0 1.0 0 1 0.000299389961654 1.94109415417e-05
1830 1030 0 2.0 0 0.25 9.05902210436e-05 1.34086676616e-06
1830 1030 0.05 0.05 0.05 0.05 3.65817084563e-08 5.4918904674e-11
1830 1030 0.05 0.05 0.125 0.125 2.28535590416e-07 3.44851184612e-10
1830 1030 0.05 0.05 0.25 0.25 9.08047621325e-07 1.3955344431e-09
1830 1030 0.05 0.05 0.5 0.5 3.2994846864e-06 5.48294666264e-09
1830 1030 0.05 0.05 1.0 1.0 6.47145528791e-06 1.61074617574e-08
1830 1030 0.125 0.125 0.05 0.05 2.28635677852e-07 3.44996300716e-10
1830 1030 0.125 0.125 0.125 0.125 1.4283474401e-06 2.22378910252e-09
1830 1030 0.125 0.125 0.25 0.25 5.67529763328e-06 9.8144928333e-09
1830 1030 0.125 0.125 0.5 0.5 2.062177929e-05 5.12544832818e-08
1830 1030 0.125 0.125 1.0 1.0 4.04465955494e-05 3.04408584993e-07
1830 1030 0.1 0 0.25 0 1.627076766e-06 2.4257285e-09
1830 1030 0.25 0 0.25 0 1.01692297875e-05 1.5160803125e-08
1830 1030 0.25 0.25 0.05 0.05 9.14542711408e-07 1.40503015292e-09
1830 1030 0.25 0.25 0.125 0.125 5.71338976041e-06 9.87328782e-09
1830 1030 0.25 0.25 0.25 0.25 2.27011905331e-05 5.48637222463e-08
1830 1030 0.25 0.25 0.5 0.5 8.24871171599e-05 4.47676027989e-07
1830 1030 0.25 0.25 1.0 1.0 0.000161786382198 4.12816218296e-06
1830 1030 0.5 0 0.25 0 4.067691915e-05 6.06432125e-08
1830 1030 0.5 0.5 0.05 0.05 3.65817084563e-06 6.02083981251e-09
1830 1030 0.5 0.5 0.125 0.125 2.28535590416e-05 5.51432538388e-08
1830 1030 0.5 0.5 0.25 0.25 9.08047621325e-05 4.69146903594e-07
1830 1030 0.5 0.5 0.5 0.5 0.00032994846864 5.67323362974e-06
1830 1030 0.5 0.5 1.0 1.0 0.000647145528791 6.30810942196e-05
1830 1030 1.0 0 0.1 0 2.60811292455e-05 3.88813151171e-08
1830 1030 1.0 0 0.5 0 0.000633193268434 9.72671526327e-07
1830 1030 1.0 0 1 0 0.0018487761095 3.309642354e-05
1830 1030 1.0 1.0 0.05 0.05 1.46326833825e-05 3.04948664635e-08
1830 1030 1.0 1.0 0.125 0.125 9.14142361665e-05 4.70974656295e-07
1830 1030 1.0 1.0 0.25 0.25 0.00036321904853 5.87165984813e-06
1830 1030 1.0 1.0 0.5 0.5 0.00131979387456 8.48134068035e-05
1830 1030 1.0 1.0 1.0 1.0 0.00258858211516 0.000997419504683
1830 1030 2.0 0 0.25 0 0.0006508307064 9.702914e-07
