med dm gdmv gdma gv ga xsec unc
1480 880 1 0 0.25 0 0.00028861209 3.7731517e-07
1480 880 0 0.1 0 0.25 4.96737463999e-07 6.69031602145e-10
1480 880 0 0.25 0 0.25 3.10460914999e-06 4.88246537803e-09
1480 880 0 0.5 0 0.25 1.24184366e-05 2.95444024354e-08
1480 880 0 1.0 0 0.1 7.95110720109e-06 1.58362660109e-08
1480 880 0 1.0 0 0.25 4.96737463999e-05 2.78410264514e-07
1480 880 0 1.0 0 0.5 0.000197437322496 3.67574424326e-06
1480 880 0 1.0 0 1 0.000721759714587 5.50246577886e-05
1480 880 0 2.0 0 0.25 0.000198694985599 3.67736353441e-06
1480 880 0.05 0.05 0.05 0.05 6.68566445582e-08 8.91720863135e-11
1480 880 0.05 0.05 0.125 0.125 4.1777521702e-07 5.63477484829e-10
1480 880 0.05 0.05 0.25 0.25 1.66627057819e-06 2.33681783111e-09
1480 880 0.05 0.05 0.5 0.5 6.37715170933e-06 1.03627745405e-08
1480 880 0.05 0.05 1.0 1.0 1.64047025496e-05 4.62618704474e-08
1480 880 0.125 0.125 0.05 0.05 4.17854028489e-07 5.63580579681e-10
1480 880 0.125 0.125 0.125 0.125 2.61109510637e-06 3.76604980789e-09
1480 880 0.125 0.125 0.25 0.25 1.04141911137e-05 1.85087896488e-08
1480 880 0.125 0.125 0.5 0.5 3.98571981833e-05 1.25999347108e-07
1480 880 0.125 0.125 1.0 1.0 0.000102529390935 1.08420920093e-06
1480 880 0.1 0 0.25 0 2.9030768e-06 3.7731517e-09
1480 880 0.25 0 0.25 0 1.814423e-05 2.3582198125e-08
1480 880 0.25 0.25 0.05 0.05 1.67141611395e-06 2.34368003618e-09
1480 880 0.25 0.25 0.125 0.125 1.04443804255e-05 1.8554421056e-08
1480 880 0.25 0.25 0.25 0.25 4.16567644547e-05 1.29801990086e-07
1480 880 0.25 0.25 0.5 0.5 0.000159428792733 1.37874033457e-06
1480 880 0.25 0.25 1.0 1.0 0.000410117563741 1.5695015527e-05
1480 880 0.5 0 0.25 0 7.257692e-05 9.43287925e-08
1480 880 0.5 0.5 0.05 0.05 6.68566445582e-06 1.0804443624e-08
1480 880 0.5 0.5 0.125 0.125 4.1777521702e-05 1.30061233415e-07
1480 880 0.5 0.5 0.25 0.25 0.000166627057819 1.41147726419e-06
1480 880 0.5 0.5 0.5 0.5 0.000637715170933 1.95108484764e-05
1480 880 0.5 0.5 1.0 1.0 0.00164047025496 0.000244510921681
1480 880 1.0 0 0.1 0 4.64861527958e-05 6.0418196064e-08
1480 880 1.0 0 0.5 0 0.00114728621417 1.5005835446e-06
1480 880 1.0 0 1 0 0.00389684449598 2.54001501383e-05
1480 880 1.0 1.0 0.05 0.05 2.67426578233e-05 6.60933501651e-08
1480 880 1.0 1.0 0.125 0.125 0.000167110086808 1.41374172071e-06
1480 880 1.0 1.0 0.25 0.25 0.000666508231276 1.99222179183e-05
1480 880 1.0 1.0 0.5 0.5 0.00255086068373 0.000301977588116
1480 880 1.0 1.0 1.0 1.0 0.00656188101986 0.0038857374399
1480 880 2.0 0 0.25 0 0.00116123072 1.50926068e-06
