med dm gdmv gdma gv ga xsec unc
1205 1205 1 0 0.25 0 1.2478739e-05 1.5623891e-08
1205 1205 0 0.1 0 0.25 2.39649629253e-08 3.4382714971e-11
1205 1205 0 0.25 0 0.25 1.49781018283e-07 2.41765886274e-10
1205 1205 0 0.5 0 0.25 5.99124073133e-07 1.35097665516e-09
1205 1205 0 1.0 0 0.1 3.83445363186e-07 7.46695997751e-10
1205 1205 0 1.0 0 0.25 2.39649629253e-06 1.15465163818e-08
1205 1205 0 1.0 0 0.5 9.583693606e-06 1.44456647761e-07
1205 1205 0 1.0 0 1 3.81888877558e-05 2.14795971826e-06
1205 1205 0 2.0 0 0.25 9.58598517013e-06 1.44467821705e-07
1205 1205 0.05 0.05 0.05 0.05 2.86157925368e-09 3.72869523647e-12
1205 1205 0.05 0.05 0.125 0.125 1.78847770133e-08 2.3498707134e-11
1205 1205 0.05 0.05 0.25 0.25 7.1533362227e-08 9.67654522331e-11
1205 1205 0.05 0.05 0.5 0.5 2.85766340335e-07 4.30958445822e-10
1205 1205 0.05 0.05 1.0 1.0 1.12019056379e-06 2.38453213631e-09
1205 1205 0.125 0.125 0.05 0.05 1.78848703355e-08 2.34988280867e-11
1205 1205 0.125 0.125 0.125 0.125 1.11779856333e-07 1.54463863586e-10
1205 1205 0.125 0.125 0.25 0.25 4.47083513918e-07 7.26324671582e-10
1205 1205 0.125 0.125 0.5 0.5 1.7860396271e-06 4.63545610735e-09
1205 1205 0.125 0.125 1.0 1.0 7.00119102366e-06 4.53133669909e-08
1205 1205 0.1 0 0.25 0 1.1781320848e-07 1.5623891e-10
1205 1205 0.25 0 0.25 0 7.36332553e-07 9.764931875e-10
1205 1205 0.25 0.25 0.05 0.05 7.15394813421e-08 9.67736389006e-11
1205 1205 0.25 0.25 0.125 0.125 4.47119425334e-07 7.26383225746e-10
1205 1205 0.25 0.25 0.25 0.25 1.78833405567e-06 4.64159290241e-09
1205 1205 0.25 0.25 0.5 0.5 7.14415850838e-06 4.62841933003e-08
1205 1205 0.25 0.25 1.0 1.0 2.80047640946e-05 6.15682627091e-07
1205 1205 0.5 0 0.25 0 2.945330212e-06 3.90597275e-09
1205 1205 0.5 0.5 0.05 0.05 2.86157925368e-07 4.31547780464e-10
1205 1205 0.5 0.5 0.125 0.125 1.78847770133e-06 4.64197724543e-09
1205 1205 0.5 0.5 0.25 0.25 7.1533362227e-06 4.63470790668e-08
1205 1205 0.5 0.5 0.5 0.5 2.85766340335e-05 6.29014675136e-07
1205 1205 0.5 0.5 1.0 1.0 0.000112019056379 9.41359705441e-06
1205 1205 1.0 0 0.1 0 1.88505301979e-06 2.49987626609e-09
1205 1205 1.0 0 0.5 0 4.71092481866e-05 6.24750491822e-08
1205 1205 1.0 0 1 0 0.000187417847888 2.49242376466e-07
1205 1205 1.0 1.0 0.05 0.05 1.14463170147e-06 2.43744271964e-09
1205 1205 1.0 1.0 0.125 0.125 7.15391080534e-06 4.63510184608e-08
1205 1205 1.0 1.0 0.25 0.25 2.86133448908e-05 6.29879635583e-07
1205 1205 1.0 1.0 0.5 0.5 0.000114306536134 9.6181051315e-06
1205 1205 1.0 1.0 1.0 1.0 0.000448076225514 0.000148868252954
1205 1205 2.0 0 0.25 0 4.7125283392e-05 6.2495564e-08
